step,sim_time,policy_dt,episode_id,episode_step,episode_reset,reset_reason,reward_total,command_vx,command_vy,command_yaw,command_label,command_segment_id,command_hold_time_s,command_hold_steps,keys_pressed,is_forward,is_backward,is_left,is_right,is_yaw_left,is_yaw_right,is_stop,foot_contact_state,foot_contact_count,root_pos_w_x,root_pos_w_y,root_pos_w_z,root_quat_w_w,root_quat_w_x,root_quat_w_y,root_quat_w_z,root_lin_vel_w_x,root_lin_vel_w_y,root_lin_vel_w_z,root_ang_vel_w_x,root_ang_vel_w_y,root_ang_vel_w_z,base_lin_vel_x,base_lin_vel_y,base_lin_vel_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,projected_gravity_x,projected_gravity_y,projected_gravity_z,heading_w,policy_input_sim_time,post_action_state_sim_time,policy_issue_physics_step,post_action_physics_step,policy_inference_ms,command_source,phase,FL_contact,FL_contact_force,FL_contact_force_x,FL_contact_force_y,FL_contact_force_z,FL_contact_time,FL_air_time,FR_contact,FR_contact_force,FR_contact_force_x,FR_contact_force_y,FR_contact_force_z,FR_contact_time,FR_air_time,BL_contact,BL_contact_force,BL_contact_force_x,BL_contact_force_y,BL_contact_force_z,BL_contact_time,BL_air_time,BR_contact,BR_contact_force,BR_contact_force_x,BR_contact_force_y,BR_contact_force_z,BR_contact_time,BR_air_time,action_abs_max,q_abs_max,qd_abs_max,qdd_abs_max,applied_torque_abs_max,computed_torque_abs_max,joint_power_abs_max,obs_000,obs_001,obs_002,obs_003,obs_004,obs_005,obs_006,obs_007,obs_008,obs_009,obs_010,obs_011,obs_012,obs_013,obs_014,obs_015,obs_016,obs_017,obs_018,obs_019,obs_020,obs_021,obs_022,obs_023,obs_024,obs_025,obs_026,obs_027,obs_028,obs_029,obs_030,obs_031,obs_032,obs_033,obs_034,obs_035,obs_036,obs_037,obs_038,obs_039,obs_040,obs_041,obs_042,obs_043,obs_044,obs_045,obs_046,obs_047,obs_base_lin_vel_x,obs_base_lin_vel_y,obs_base_lin_vel_z,obs_gyro_x,obs_gyro_y,obs_gyro_z,obs_projected_gravity_x,obs_projected_gravity_y,obs_projected_gravity_z,obs_command_vx,obs_command_vy,obs_command_yaw,obs_contract_dim_48_ok,obs_zero_base_lin_vel_ok,obs_command_match_ok,obs_contract_valid,policy_action_00,manager_action_00,prev_action_00,policy_action_01,manager_action_01,prev_action_01,policy_action_02,manager_action_02,prev_action_02,policy_action_03,manager_action_03,prev_action_03,policy_action_04,manager_action_04,prev_action_04,policy_action_05,manager_action_05,prev_action_05,policy_action_06,manager_action_06,prev_action_06,policy_action_07,manager_action_07,prev_action_07,policy_action_08,manager_action_08,prev_action_08,policy_action_09,manager_action_09,prev_action_09,policy_action_10,manager_action_10,prev_action_10,policy_action_11,manager_action_11,prev_action_11
1,4.9599999999999165,0.02,0,1,0.0,none,nan,0.0,0.0,0.0,stop,0,4.9599999999999165,1,AUTO_NEUTRAL_SETTLE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FL+FR+BL+BR,4,-0.05642258700903175,0.0011076347843362651,0.5137454671965795,0.9999333994476179,-0.0026937718157904727,-0.011222069695637426,-7.358181054038213e-05,-0.0714353147543669,0.041134936410744005,0.301105415250483,-0.3114846966190366,0.009906717600930431,-0.1247607289774974,-0.06471198910494397,0.038987760408007076,0.30290571352351053,-0.31420189716217517,0.010530853475262761,-0.11769608201315496,-0.0224430410244084,0.005385533337786662,-0.9997336174903017,-8.671627170316314e-05,4.939999999999917,4.9599999999999165,988,992,1.2662899971473962,scripted_gap_test,gap_settle,1.0,7.92167827309178,0.19133407801037416,-0.06684527176677356,7.9190851518725776,0.02,0.0,1.0,11.53844432979571,0.312741302131461,0.41700249372223536,11.526664710572843,0.02,0.0,1.0,8.970016690354633,-0.1485287341679167,0.11595946031016455,8.968037245904576,0.02,0.0,1.0,22.750244777121104,-0.5245161934500041,1.6408287600377944,22.684933351499353,0.02,0.0,2.2645928859710693,0.1390530794168328,2.6445888796440453,63.81110841014543,62.048660974281816,62.048660974281816,164.09319880938915,0.0,0.0,0.0,-8.446115022763075e-05,-0.0009412393345071907,2.026894985603036e-05,-0.022816179965790575,0.002157307171928931,-0.9997373494861214,0.0,0.0,0.0,-0.13689990628359253,0.13654616703174038,0.0791681242160756,-0.07753366274272241,-0.07240564010018452,0.06896008871013735,-0.058311910016236486,0.05675896015159071,0.13303253595060105,-0.1326013805309399,0.09303674749596168,-0.09266320303567027,-0.014263595636174036,0.013816013092631132,0.006730666423643066,-0.005982937053048451,0.00436925236830517,-0.004363134944559204,0.009717811900477092,-0.010611444333668134,-0.005535212870329725,0.00542567268975741,-0.0009087955390132991,0.000662062770429909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.446115022763075e-05,-0.0009412393345071907,2.026894985603036e-05,-0.022816179965790575,0.002157307171928931,-0.9997373494861214,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9840348958969116,0.9840348958969116,0.0,-0.2328144907951355,-0.2328144907951355,0.0,-0.6674078106880188,-0.6674078106880188,0.0,0.6758812069892883,0.6758812069892883,0.0,-0.27009880542755127,-0.27009880542755127,0.0,0.4684903919696808,0.4684903919696808,0.0,0.2027381956577301,0.2027381956577301,0.0,-0.3520514965057373,-0.3520514965057373,0.0,-0.9132400751113892,-0.9132400751113892,0.0,2.055722236633301,2.055722236633301,0.0,-1.6094722747802734,-1.6094722747802734,0.0,2.2645928859710693,2.2645928859710693,0.0
2,4.979999999999916,0.02,0,2,0.0,none,nan,0.0,0.0,0.0,stop,0,4.979999999999916,2,AUTO_NEUTRAL_SETTLE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FL+FR+BL+BR,4,-0.05774245485249479,0.0029443275344333162,0.5212375346876117,0.9999255560203206,-0.0020456960882456747,-0.011950022558795521,-0.0013764104811456492,-0.06586591327126945,0.10168855321713657,0.44509182270777603,0.5322070826609832,-0.2378223129425653,-0.1729596355211097,-0.05509121848213182,0.10076989705574527,0.4467616775433097,0.5285694452456281,-0.23562837466440184,-0.18658102125672735,-0.02390389733819215,0.004058191324375592,-0.9997060241767179,-0.0027044998795535628,4.9599999999999165,4.979999999999916,992,996,0.5764120141975582,scripted_gap_test,gap_settle,1.0,7.927843205781886,0.5086734355521529,0.024496885501577217,7.911469467426787,0.04,0.0,1.0,11.758463684253217,1.0241858864559108,0.04229659786102287,11.713698070280607,0.04,0.0,1.0,7.145608422757795,-0.10006439417588396,0.5314230180655082,7.125117291966182,0.04,0.0,1.0,22.90768978685978,-0.4550773504126597,1.2471316539384651,22.86918928632771,0.04,0.0,2.403763771057129,0.1430143918721176,3.5859421707482526,49.686909066916726,50.821953810494335,50.821953810494335,149.36904953398866,0.0,0.0,0.0,-0.3137650843528296,0.02626537114127262,-0.09590238901410435,-0.0224430410244084,0.005385533337786662,-0.9997336174903017,0.0,0.0,0.0,-0.1390530794168328,0.13364482819985024,0.08386711061356164,-0.07254747606604801,-0.08235913736088209,0.0888709578882424,-0.06980295589601372,0.07334304298474646,0.1153998934490999,-0.09782089621071591,0.07207979378745051,-0.06386879282230863,-0.06525389053413483,-0.15598865495815328,0.28685823850675624,0.3367996605858165,-0.7629760321548831,1.505479722299896,-0.9642508012135895,1.3292069856431512,-1.4049636797427127,2.6445888796440453,-1.8198722433717025,2.3387578367014443,0.9840348958969116,-0.2328144907951355,-0.6674078106880188,0.6758812069892883,-0.27009880542755127,0.4684903919696808,0.2027381956577301,-0.3520514965057373,-0.9132400751113892,2.055722236633301,-1.6094722747802734,2.2645928859710693,0.0,0.0,0.0,-0.3137650843528296,0.02626537114127262,-0.09590238901410435,-0.0224430410244084,0.005385533337786662,-0.9997336174903017,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.7175406217575073,1.7175406217575073,0.9840348958969116,-0.1752675175666809,-0.1752675175666809,-0.2328144907951355,-0.7472282648086548,-0.7472282648086548,-0.6674078106880188,0.6663703322410583,0.6663703322410583,0.6758812069892883,-0.33042752742767334,-0.33042752742767334,-0.27009880542755127,0.39469537138938904,0.39469537138938904,0.4684903919696808,0.1064969077706337,0.1064969077706337,0.2027381956577301,-0.7957042455673218,-0.7957042455673218,-0.3520514965057373,-0.8123415112495422,-0.8123415112495422,-0.9132400751113892,1.6058675050735474,1.6058675050735474,2.055722236633301,-2.0170483589172363,-2.0170483589172363,-1.6094722747802734,2.403763771057129,2.403763771057129,2.2645928859710693
3,4.999999999999916,0.02,0,3,0.0,none,nan,0.0,0.0,0.0,stop,0,4.999999999999916,3,AUTO_NEUTRAL_SETTLE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,BL+BR,2,-0.0583544170088357,0.005422762924242673,0.5294136733704544,0.9998942530948275,0.0014184607332116982,-0.014079887474023667,-0.0033507261609666008,-0.00734241500326251,0.11119138493926725,0.3762599068640506,0.16091545222474962,-0.10485773127851994,-0.24278870878069794,0.002597846435399162,0.11256558532413659,0.3759138104016258,0.15469483279789406,-0.10451906467000373,-0.24694241739950626,-0.028147291392022034,-0.002930977165363455,-0.9995994894757346,-0.006743410116694338,4.979999999999916,4.999999999999916,996,1000,0.4349990049377084,scripted_gap_test,gap_settle,0.0,0.12862627171421914,0.0,0.10195226858977657,0.07842482199213582,0.0,0.02,0.0,0.3549469218749202,0.11131026414836429,-0.22029638402542231,0.2550820370567589,0.0,0.02,1.0,4.900873356400177,-0.03358315097502103,0.5377102894043088,4.871170236412648,0.06,0.0,1.0,13.638124679683886,-0.014887632864221834,0.25848771622200584,13.63566673241733,0.06,0.0,2.505500078201294,0.15375721430534564,2.028005566530179,83.57393325575909,59.32287592562638,59.32287592562638,63.4130453003275,0.0,0.0,0.0,0.4759720157317863,-0.19377475872510944,-0.166641616454273,-0.02390389733819215,0.004058191324375592,-0.9997060241767179,0.0,0.0,0.0,-0.12732453475906508,0.1430143918721176,0.07771818120057676,-0.07683896785853837,-0.09620419744907413,0.11175989069065305,-0.09704300396107235,0.10007908837731838,0.08419287587893377,-0.05488439095834375,0.013778386185796652,-0.011412805292457142,0.9124038013482129,0.777347352651661,-0.5770329454176099,-0.44886959504984403,-0.5850717470045365,0.970765796026469,-1.57396115157462,1.3975700417148877,-1.5925333675819004,1.9681976774429963,-3.5859421707482526,2.9390654694417733,1.7175406217575073,-0.1752675175666809,-0.7472282648086548,0.6663703322410583,-0.33042752742767334,0.39469537138938904,0.1064969077706337,-0.7957042455673218,-0.8123415112495422,1.6058675050735474,-2.0170483589172363,2.403763771057129,0.0,0.0,0.0,0.4759720157317863,-0.19377475872510944,-0.166641616454273,-0.02390389733819215,0.004058191324375592,-0.9997060241767179,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.6932183504104614,1.6932183504104614,1.7175406217575073,-0.4008391499519348,-0.4008391499519348,-0.1752675175666809,-0.42208167910575867,-0.42208167910575867,-0.7472282648086548,0.8251027464866638,0.8251027464866638,0.6663703322410583,-0.3119804263114929,-0.3119804263114929,-0.33042752742767334,0.4344561994075775,0.4344561994075775,0.39469537138938904,0.17297464609146118,0.17297464609146118,0.1064969077706337,-0.9971688985824585,-0.9971688985824585,-0.7957042455673218,-0.6769437193870544,-0.6769437193870544,-0.8123415112495422,1.3603301048278809,1.3603301048278809,1.6058675050735474,-1.5398337841033936,-1.5398337841033936,-2.0170483589172363,2.505500078201294,2.505500078201294,2.403763771057129
4,5.019999999999915,0.02,0,4,0.0,none,nan,0.0,0.0,0.0,stop,0,5.019999999999915,4,AUTO_NEUTRAL_SETTLE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,BL,1,-0.05791732239572006,0.007872989275713168,0.5356878265305246,0.9998734821011747,0.003002112474725038,-0.014575929958305697,-0.005616883247268368,0.04034410472256834,0.10419449742525785,0.2585137268421185,0.4799992552915974,0.011381149026338182,-0.08603727546793553,0.04659419358269189,0.10671663247813877,0.25642548337143456,0.47711984051139894,0.0163651092185651,-0.10010029667406498,-0.029114446654016447,-0.006167207901117714,-0.9995570591730794,-0.011324905157739713,4.999999999999916,5.019999999999915,1000,1004,0.35786599619314075,scripted_gap_test,gap_settle,0.0,0.6688381264493906,0.12222478620470077,0.4053583496010597,0.5177742263170804,0.0,0.04,0.0,1.5890135397097447,0.654224544468537,-0.5197256330135308,1.351606281867805,0.0,0.04,1.0,6.544953146107588,-0.24912104407557548,-0.045017081869110145,6.540055340169706,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,2.43678617477417,0.16143577414620497,1.8412675604092148,465.79854512653407,50.532614528310944,50.532614528310944,50.03444995934417,0.0,0.0,0.0,0.18564593209968056,-0.14063682820416104,-0.23387027336491412,-0.028147291392022034,-0.002930977165363455,-0.9995994894757346,0.0,0.0,0.0,-0.11359656380218151,0.15375721430534564,0.06933549171302533,-0.07848991966020942,-0.10462053354769621,0.1315698763772699,-0.11157920417836435,0.1162097416030372,0.05809803138415234,-0.014930335506316545,-0.02702424176087705,0.02666975116233495,0.6165976571442316,0.45631386358420334,-0.42653870215168427,0.1302334926586352,-0.3776092373476,1.0446730725769646,0.1034594466673856,0.11891777859848252,-1.1891140945513996,2.028005566530179,-0.556878242276987,0.6339680452262986,1.6932183504104614,-0.4008391499519348,-0.42208167910575867,0.8251027464866638,-0.3119804263114929,0.4344561994075775,0.17297464609146118,-0.9971688985824585,-0.6769437193870544,1.3603301048278809,-1.5398337841033936,2.505500078201294,0.0,0.0,0.0,0.18564593209968056,-0.14063682820416104,-0.23387027336491412,-0.028147291392022034,-0.002930977165363455,-0.9995994894757346,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.4961702823638916,1.4961702823638916,1.6932183504104614,-0.9498569369316101,-0.9498569369316101,-0.4008391499519348,-0.7309409976005554,-0.7309409976005554,-0.42208167910575867,0.9367935061454773,0.9367935061454773,0.8251027464866638,-0.4890771210193634,-0.4890771210193634,-0.3119804263114929,0.38317397236824036,0.38317397236824036,0.4344561994075775,0.017064876854419708,0.017064876854419708,0.17297464609146118,-0.9131572246551514,-0.9131572246551514,-0.9971688985824585,-0.6969282031059265,-0.6969282031059265,-0.6769437193870544,1.3927841186523438,1.3927841186523438,1.3603301048278809,-1.7035073041915894,-1.7035073041915894,-1.5398337841033936,2.43678617477417,2.43678617477417,2.505500078201294
5,5.034999999999915,0.02,0,5,0.0,none,nan,0.0,0.0,0.0,stop,0,5.034999999999915,5,AUTO_NEUTRAL_SETTLE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FR+BL+BR,3,-0.05740887615433199,0.00957517650347446,0.5391345736268938,0.999860010106678,0.006269011794729904,-0.01421021528309861,-0.006223299944490263,0.03551197583989694,0.08757760395229912,0.18843617665413526,0.3912160737560296,0.20130644966025193,0.06277922294805861,0.039577424449238716,0.09078302368930656,0.18609459932491113,0.39024185812972084,0.20694076157311705,0.04901374538700084,-0.028338424111645798,-0.012713137256840057,-0.9995175385454511,-0.012628432778548075,5.014999999999915,5.034999999999915,1003,1007,0.3972710110247135,scripted_gap_test,gap_settle,0.0,1.5473601001721482,0.2865735026667379,0.733911252381103,1.3317556760917066,0.0,0.06,1.0,4.422251657521915,1.5859311641503686,-1.544215702788129,3.8283847675350695,0.02,0.0,1.0,4.800538978635961,-0.11952346914353185,0.1525841489460985,4.796624511384802,0.1,0.0,1.0,6.832407468607627,1.1597345044304301,-3.2020299792405207,5.923158929858606,0.02,0.0,2.0804240703582764,0.1621845226212614,2.596556892823574,169.172757761483,49.12676039528837,49.12676039528837,48.477332483987034,0.0,0.0,0.0,0.16756672725558505,-0.012789406077949048,-0.21364190441921135,-0.02904736979533608,-0.005142457775812136,-0.9995648080219698,0.0,0.0,0.0,-0.10489561194135812,0.1596367582329833,0.058260277388526564,-0.07052275835623832,-0.11133102619037201,0.14515285744267808,-0.10269858743824327,0.10065003258874558,0.03973461873595194,0.010838353058525926,-0.016111043766740378,0.007467301083930881,0.6051648770596834,0.3862318877345049,-1.1708398210165285,0.8634740235119331,-0.39921578447603084,0.4798126869097722,0.7878998774490397,-1.7321749408840539,-1.1300671437034193,0.9764099792781331,0.7146430974359708,-1.1565285860863483,1.4961702823638916,-0.9498569369316101,-0.7309409976005554,0.9367935061454773,-0.4890771210193634,0.38317397236824036,0.017064876854419708,-0.9131572246551514,-0.6969282031059265,1.3927841186523438,-1.7035073041915894,2.43678617477417,0.0,0.0,0.0,0.16756672725558505,-0.012789406077949048,-0.21364190441921135,-0.02904736979533608,-0.005142457775812136,-0.9995648080219698,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.2825628519058228,1.2825628519058228,1.4961702823638916,-1.7915257215499878,-1.7915257215499878,-0.9498569369316101,-1.4183646440505981,-1.4183646440505981,-0.7309409976005554,0.4371406137943268,0.4371406137943268,0.9367935061454773,-0.6832973957061768,-0.6832973957061768,-0.4890771210193634,0.28098583221435547,0.28098583221435547,0.38317397236824036,-0.10640590637922287,-0.10640590637922287,0.017064876854419708,-0.23927685618400574,-0.23927685618400574,-0.9131572246551514,-0.9944515824317932,-0.9944515824317932,-0.6969282031059265,1.2381870746612549,1.2381870746612549,1.3927841186523438,-2.0804240703582764,-2.0804240703582764,-1.7035073041915894,1.9841538667678833,1.9841538667678833,2.43678617477417
6,5.0549999999999145,0.02,0,6,0.0,none,nan,0.0,0.0,0.0,stop,0,5.0549999999999145,6,AUTO_NEUTRAL_SETTLE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FR,1,-0.057005080858565024,0.011707095984552976,0.5421131207050859,0.9998648799893057,0.009541266918335775,-0.012165719231458564,-0.005584018727142901,0.023939741458338985,0.1060122144273038,0.0668409039948942,-0.019761178094795186,0.18301866784878634,0.0743643181000576,0.024318837058478798,0.10754791331845108,0.06419850294747917,-0.02004164100810264,0.18422057834677277,0.07125657784799942,-0.024221593572386516,-0.01921582261253073,-0.9995219190023489,-0.011402273441008838,5.034999999999915,5.0549999999999145,1007,1011,0.47412500134669244,scripted_gap_test,gap_settle,0.0,0.4383491520831653,0.0,0.34744605354477753,0.26726619503444426,0.0,0.08,1.0,14.210816722046545,-1.0206794812449718,0.24716527445470393,14.171959449252842,0.04,0.0,0.0,1.9270267981900169,-0.08689344855422677,0.34105253552565323,1.8946147306384866,0.0,0.02,0.0,0.7398084470938869,0.0,-0.5863899225088361,0.4510691711606432,0.0,0.02,1.8845995664596558,0.14792526709856121,2.1697715764624257,174.1999780038599,41.864204304298774,41.864204304298774,28.87345241191561,0.0,0.0,0.0,0.4509872362336064,0.13653640783655652,-0.013832747141588633,-0.028338424111645798,-0.012713137256840057,-0.9995175385454511,0.0,0.0,0.0,-0.0912958063543824,0.1621845226212614,0.016783605889760373,-0.054571335910092125,-0.12679862468469247,0.1407920533733246,-0.08884444373025993,0.06585084312544655,0.008382333266103464,-0.004133412442335673,-0.006112107695103581,-0.0023198680141472494,0.5345079330408473,-0.8235745321450204,-2.596556892823574,0.9910821894419624,-1.0726158862861364,-0.3251217031947835,0.6080017257814327,-1.7210942669869917,-1.820467974941383,-0.41019845154928386,0.39992834141511624,-0.15474308320709929,1.2825628519058228,-1.7915257215499878,-1.4183646440505981,0.4371406137943268,-0.6832973957061768,0.28098583221435547,-0.10640590637922287,-0.23927685618400574,-0.9944515824317932,1.2381870746612549,-2.0804240703582764,1.9841538667678833,0.0,0.0,0.0,0.4509872362336064,0.13653640783655652,-0.013832747141588633,-0.028338424111645798,-0.012713137256840057,-0.9995175385454511,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.3907285928726196,1.3907285928726196,1.2825628519058228,-1.5094243288040161,-1.5094243288040161,-1.7915257215499878,-1.5494797229766846,-1.5494797229766846,-1.4183646440505981,0.25969988107681274,0.25969988107681274,0.4371406137943268,-0.599668025970459,-0.599668025970459,-0.6832973957061768,0.03690230846405029,0.03690230846405029,0.28098583221435547,-0.014559619128704071,-0.014559619128704071,-0.10640590637922287,0.4548569321632385,0.4548569321632385,-0.23927685618400574,-1.2149097919464111,-1.2149097919464111,-0.9944515824317932,0.8800771236419678,0.8800771236419678,1.2381870746612549,-1.715509057044983,-1.715509057044983,-2.0804240703582764,1.8845995664596558,1.8845995664596558,1.9841538667678833
7,5.074999999999914,0.02,0,7,0.0,none,nan,0.0,0.0,0.0,stop,0,5.074999999999914,7,AUTO_NEUTRAL_SETTLE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FL,1,-0.05657478181248221,0.01312977045423459,0.5431421961311457,0.9998623378818009,0.010442404421528105,-0.011782624464796186,-0.005237483762027328,0.01325360397780756,0.03583217798580572,0.03013923377110858,-0.1981423085588874,-0.1242190038082259,-0.02483651666056209,0.01358615062014802,0.03657578363328513,0.029079287695098516,-0.19732557135154563,-0.1267427497895567,-0.017506632301832338,-0.023452621040320303,-0.021005356404649584,-0.9995042519012378,-0.010722758099589724,5.0549999999999145,5.074999999999914,1011,1015,1.1643070029094815,scripted_gap_test,gap_settle,1.0,5.87482669993899,-0.17813556974514802,-0.17680822291983023,5.869462950340137,0.02,0.0,0.0,0.520762857761627,-0.14262144396823284,-0.337939325020044,0.3696621299909822,0.0,0.02,0.0,1.566441068725934,-0.11149215889302612,0.26519613265135467,1.539798081413074,0.0,0.04,0.0,0.7599211824130884,0.07931264417614288,-0.5683304106176406,0.4981869652259872,0.0,0.04,2.2501094341278076,0.14157120928220948,0.9724404733122796,80.42923293175032,55.535802989956935,55.535802989956935,38.52775439739463,0.0,0.0,0.0,0.19561451644926658,0.1881949933633837,0.07059970632329397,-0.024221593572386516,-0.01921582261253073,-0.9995219190023489,0.0,0.0,0.0,-0.08283056862666376,0.14792526709856121,-0.040304827788019054,-0.04707232461163692,-0.1429699851377659,0.13957955259338975,-0.07506582740519668,0.05625789942697798,-0.01590479565727209,0.016367750942381982,0.0027789634453984358,0.032425797671830334,0.1704229689799239,-0.4260934000356121,-2.1697715764624257,0.061766329711301055,-0.40574823378003316,-0.13913124416596753,0.8727164500265585,-0.1552388901533366,-0.4470776651853729,0.18340378826473153,1.3293057602533718,0.4812160744966105,1.3907285928726196,-1.5094243288040161,-1.5494797229766846,0.25969988107681274,-0.599668025970459,0.03690230846405029,-0.014559619128704071,0.4548569321632385,-1.2149097919464111,0.8800771236419678,-1.715509057044983,1.8845995664596558,0.0,0.0,0.0,0.19561451644926658,0.1881949933633837,0.07059970632329397,-0.024221593572386516,-0.01921582261253073,-0.9995219190023489,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.4828566312789917,1.4828566312789917,1.3907285928726196,-1.4970093965530396,-1.4970093965530396,-1.5094243288040161,-0.5050626397132874,-0.5050626397132874,-1.5494797229766846,0.9842777848243713,0.9842777848243713,0.25969988107681274,-0.5691515207290649,-0.5691515207290649,-0.599668025970459,-0.1543632447719574,-0.1543632447719574,0.03690230846405029,-0.2028859257698059,-0.2028859257698059,-0.014559619128704071,0.27344757318496704,0.27344757318496704,0.4548569321632385,-1.313169002532959,-1.313169002532959,-1.2149097919464111,0.5369652509689331,0.5369652509689331,0.8800771236419678,-2.2501094341278076,-2.2501094341278076,-1.715509057044983,1.7380157709121704,1.7380157709121704,1.8845995664596558
8,5.094999999999914,0.02,0,8,0.0,none,nan,0.0,0.0,0.0,stop,0,5.094999999999914,8,AUTO_NEUTRAL_SETTLE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FR+BL,2,-0.0559789435381989,0.013561651494985038,0.5422873320868894,0.9998835154395406,0.006155533512261067,-0.012586728920056968,-0.006053033498816378,0.036745347821970316,0.030927718527713158,-0.09483889492452274,-0.30026125267774073,0.015434061980062055,-0.10420223883231969,0.033946172532114,0.030430754156593586,-0.0960353420479804,-0.30296232543564483,0.010597189683927127,-0.09671952049047508,-0.025096006219836594,-0.012462008758878255,-0.9996073673245449,-0.012263782736736242,5.069999999999914,5.094999999999914,1015,1019,2.0806220127269626,scripted_gap_test,gap_settle,0.0,1.1811527097769918,0.060978398425265014,-0.04257901485330538,1.1788088845241804,0.0,0.02,1.0,4.7581690363591616,1.724967303047706,-1.244895719850116,4.256159657329863,0.02,0.0,1.0,4.662484932403096,-0.11377146998472952,0.05009660329412336,4.660827408072714,0.02,0.0,0.0,0.024235232585960987,0.0,-0.01920942672916219,0.01477648209935553,0.0,0.06,2.0928726196289062,0.126306764985992,1.3341055802778663,313.67916442260616,45.724696164876114,45.724696164876114,16.715924132947283,0.0,0.0,0.0,0.155118800153837,-0.08033786110192863,0.0022148750491820697,-0.02292954232802324,-0.020599259235087722,-0.9995248404154812,0.0,0.0,0.0,-0.07796327839687148,0.14419766406928533,-0.058364441438187156,-0.04653797591522263,-0.1396192334433605,0.1259222763934378,-0.07465653402472863,0.04986050618632651,-0.0061640844733908545,-0.0043463296148586565,-0.0028222465187092813,0.025801900210493667,0.17305647678127167,-0.2710273053310314,-0.437341883641857,0.17620153423240983,0.44935532258758104,-1.0320960667228891,-0.25936625700285104,-0.4365062129383134,0.7901011079434884,-1.5512920934497485,-0.9279629740768844,-0.6517432351818895,1.4828566312789917,-1.4970093965530396,-0.5050626397132874,0.9842777848243713,-0.5691515207290649,-0.1543632447719574,-0.2028859257698059,0.27344757318496704,-1.313169002532959,0.5369652509689331,-2.2501094341278076,1.7380157709121704,0.0,0.0,0.0,0.155118800153837,-0.08033786110192863,0.0022148750491820697,-0.02292954232802324,-0.020599259235087722,-0.9995248404154812,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.8308310508728027,1.8308310508728027,1.4828566312789917,-1.2581350803375244,-1.2581350803375244,-1.4970093965530396,-0.20448848605155945,-0.20448848605155945,-0.5050626397132874,0.779547393321991,0.779547393321991,0.9842777848243713,-0.13781040906906128,-0.13781040906906128,-0.5691515207290649,-0.09467637538909912,-0.09467637538909912,-0.1543632447719574,0.41936424374580383,0.41936424374580383,-0.2028859257698059,-0.35937803983688354,-0.35937803983688354,0.27344757318496704,-0.9130159020423889,-0.9130159020423889,-1.313169002532959,1.0447026491165161,1.0447026491165161,0.5369652509689331,-1.3263232707977295,-1.3263232707977295,-2.2501094341278076,2.0928726196289062,2.0928726196289062,1.7380157709121704
