step,sim_time,episode_id,episode_step,body_name,body_index,pos_w_x,pos_w_y,pos_w_z,quat_w_w,quat_w_x,quat_w_y,quat_w_z,lin_vel_w_x,lin_vel_w_y,lin_vel_w_z,ang_vel_w_x,ang_vel_w_y,ang_vel_w_z,lin_acc_w_x,lin_acc_w_y,lin_acc_w_z,ang_acc_w_x,ang_acc_w_y,ang_acc_w_z,incoming_joint_force_b_x,incoming_joint_force_b_y,incoming_joint_force_b_z,incoming_joint_torque_b_x,incoming_joint_torque_b_y,incoming_joint_torque_b_z
1,4.9599999999999165,0,1,base_link,0,-0.05642258700903175,0.0011076347843362651,0.5137454671965795,0.9999314362782522,-0.0034758486347888353,-0.011176721303981946,-0.00034945625557014415,-0.0714353147543669,0.041134936410744005,0.301105415250483,-0.3114846966190366,0.009906717600930431,-0.1247607289774974,-1.8291998991766611,2.393683740074135,21.01129560047763,0.9547249667552765,-3.201819684156653,-4.301685924527637,8.171241461241152e-14,-7.105427357601002e-15,7.105427357601002e-14,-2.1316282072803006e-14,-7.105427357601002e-14,7.105427357601002e-14
1,4.9599999999999165,0,1,FRABAD,1,0.3341494261652547,-0.10185696892897984,0.6015004102357625,0.999147678276739,-0.03973506984292857,-0.01115669708075711,-0.0007545389517226942,-0.08343442503229957,0.011276215289083805,0.3295117307177237,0.025675330613588565,0.009697232392119122,-0.11722185399454603,-2.442085684886298,0.6791853059961718,22.1555458200581,1.49207021135912,-3.233581871688711,-4.298128051682478,-12.16231617420306,-26.04350949363316,-112.56723870604269,31.76953577727043,81.43269134812293,-17.392143676240877
1,4.9599999999999165,0,1,FRHIP,2,0.43138862887546475,-0.10583957488603828,0.6014336465363214,0.9980668628349564,-0.039736018529460286,-0.047781714141898614,0.0007028057188634227,-0.00504695128878966,0.006534948229627936,0.2866332662581093,0.02249202684606458,-1.3155729440299873,-0.011681135106350465,-0.5170142343612749,0.5723383469590574,21.18449478295077,1.322388295121177,-35.77631860666856,-1.7245753629255463,-7.121680337989496,-27.447338095705963,-158.39381867847084,36.47658283622209,101.65093115973403,-17.473860507976802
1,4.9599999999999165,0,1,FRKNEE,3,0.2859748779621951,-0.25487169748386956,0.30340054405987854,0.996032363400248,-0.039693318764583464,-0.07962465670171431,0.0019711798256994355,0.22194968771655166,7.407457477624779e-05,0.05453416538738837,0.028093663580223603,1.0164954494006901,-0.19740037871265922,5.792454908553056,0.6894779569114236,15.084499858490089,1.6288119695810803,26.97701524586966,-6.691394858129944,-5.925320210177804,-29.189148245928887,-222.55012708085107,48.45424684915627,131.4089205998388,-18.061209601058277
1,4.9599999999999165,0,1,FRFoot,4,0.49606799655930656,-0.2825307765090795,0.03485480053446416,0.996032363400248,-0.039693318764583464,-0.07962465670171431,0.0019711798256994355,0.02769823199559185,-0.02071900340486016,-0.08018342920769245,0.028093663580223603,1.0164954494006901,-0.19740037871265922,0.47687612344054625,0.15431155083762702,11.694364738119916,1.6288119695810803,26.97701524586966,-6.691394858129944,-0.2628479689371316,-0.36319190668517,-9.901280523847094,2.620529221906844,5.571057379455078,-0.2762338232705068
1,4.9599999999999165,0,1,FLABAD,5,0.3342651064722384,0.10141930624073861,0.6019753614062644,0.9991980221937093,0.038448292880178786,-0.011181545368708442,0.00011942340204428671,-0.05839974991611084,0.011264851657102282,0.26612113523147335,-0.024439583995350456,0.00972836993068674,-0.11834242003293172,-1.5771094894593638,0.6507600838842322,22.34587411662679,-2.571958645406415,-3.2302443556832316,-4.388559716052452,-0.6173059093623836,9.40188616950399,-56.53172268766293,-28.32786654725388,48.149226802511286,4.537891214567283
1,4.9599999999999165,0,1,FLHIP,6,0.4241692113100457,0.10855261413221275,0.6018001734171313,0.9981993314186921,0.038429044981585614,-0.04604138646834049,-0.0012222884897718472,-0.0021027702619268868,0.010369752042978728,0.23562462198286654,-0.023380496838909803,-0.9515616788788639,-0.192419507446275,0.22319987499740565,0.519497981103199,21.392797885422542,-2.6065057924168795,-31.2591584831886,-6.540791500893539,2.6698730185091764,8.057677780550915,-103.19409020356444,-32.88241792714379,68.55654283906958,3.6488191941679458
1,4.9599999999999165,0,1,FLKNEE,7,0.28532386401229526,0.25705542849571617,0.3028856540916399,0.9958921332498266,0.03836004777005904,-0.08197910370186076,-0.0026061892540158297,0.18743455119767746,0.01927923304589379,0.06196783017031837,-0.025379492908317747,0.8628452067540184,-0.05260116891583319,6.413647557637382,0.1887105907212328,15.456535494777317,-2.559782533083821,30.355155614574336,-1.8059513573675066,1.7635766043291168,6.508409862347448,-167.32648949946181,-44.57230542540209,97.7726906347551,3.170099568510914
1,4.9599999999999165,0,1,FLfoot,8,0.49671063195325676,0.2836792411470058,0.03525201188763177,0.9958921332498266,0.03836004777005904,-0.08197910370186076,-0.0026061892540158297,0.025950293788297718,0.007509846182077187,-0.05317733867265839,-0.025379492908317747,0.8628452067540184,-0.05260116891583319,0.6320305513973243,-0.5271303050699013,11.523623042909971,-2.559782533083821,30.355155614574336,-1.8059513573675066,-0.16243836899675318,0.06156202256422231,-7.180641670056982,-2.0006295747642513,4.030870627736093,0.07922755594611657
1,4.9599999999999165,0,1,RRABAD,9,-0.45056991925352374,-0.10139561369895389,0.5801796043295874,0.9974678579233842,-0.0702341170013239,-0.011128445404036262,-0.001094952816711846,-0.08350382917329104,0.11268147216246899,0.33740264831004985,-0.1551275958964304,0.009809569370866352,-0.12126459497632419,-2.3624179262905445,4.474162818499095,19.318258034087645,-5.320900459929414,-3.2188525039587814,-4.44727896717781,32.24530889012252,-50.09107468604707,-187.8315673055722,37.367095051966245,-83.1644789067334,29.196162543874852
