step,sim_time,episode_id,episode_step,body_name,body_index,pos_w_x,pos_w_y,pos_w_z,quat_w_w,quat_w_x,quat_w_y,quat_w_z,lin_vel_w_x,lin_vel_w_y,lin_vel_w_z,ang_vel_w_x,ang_vel_w_y,ang_vel_w_z,lin_acc_w_x,lin_acc_w_y,lin_acc_w_z,ang_acc_w_x,ang_acc_w_y,ang_acc_w_z,incoming_joint_force_b_x,incoming_joint_force_b_y,incoming_joint_force_b_z,incoming_joint_torque_b_x,incoming_joint_torque_b_y,incoming_joint_torque_b_z
1,0.02,0,0,trunk,0,0.11812650412321091,-0.49148792028427124,0.39275380969047546,0.9985361099243164,-0.001386271440424025,-0.00031374921672977507,-0.054069798439741135,0.2268689125776291,-0.054349321871995926,1.0686976909637451,0.06081108748912811,0.16600348055362701,0.030353423207998276,11.556675910949707,0.7379056215286255,20.554126739501953,-17.562252044677734,36.84910202026367,-6.247891902923584,0.0,0.0,0.0,0.0,0.0,0.0
1,0.02,0,0,BL_hip,1,-0.26131466031074524,-0.34948718547821045,0.46480000019073486,0.9985358715057373,0.001555743394419551,-0.0004730556393042207,-0.05406872183084488,0.23032866418361664,-0.06975869089365005,1.1476001739501953,-0.016565337777137756,0.17440778017044067,0.030292987823486328,13.763800621032715,4.30186653137207,34.64157485961914,-55.138004302978516,40.9526481628418,-6.282200813293457,17.502111434936523,-122.27825164794922,-84.96761322021484,-21.909841537475586,33.55615997314453,-1.673545002937317
1,0.02,0,0,BR_hip,2,-0.28326502442359924,-0.5515607595443726,0.46724268794059753,0.9985361099243164,0.0013975562760606408,-0.00046448977082036436,-0.05406873673200607,0.23657746613025665,-0.06990619748830795,1.1378202438354492,-0.36623939871788025,0.21238788962364197,0.03001987375319004,12.546785354614258,4.409925937652588,38.7991828918457,-60.93973159790039,41.5656852722168,-6.299326419830322,15.84821891784668,150.8390350341797,-225.0852508544922,30.800048828125,32.53526306152344,11.813837051391602
1,0.02,0,0,FL_hip,3,0.5190914869308472,-0.43423059582710266,0.47295692563056946,0.9985371232032776,0.00016963719099294394,-0.00039799977093935013,-0.054069165140390396,0.2333005666732788,-0.044320736080408096,0.998401939868927,-0.06936731189489365,0.1801428645849228,0.030251746997237206,13.197830200195312,-1.3062584400177002,4.449342250823975,-45.06416702270508,39.848018646240234,-6.275579452514648,-60.672447204589844,83.55347442626953,-254.8595733642578,7.465390682220459,35.72541046142578,24.31219482421875
1,0.02,0,0,FR_hip,4,0.4971429705619812,-0.6363147497177124,0.4716258943080902,0.9985369443893433,-0.0006746008875779808,-0.00035228481283411384,-0.054069533944129944,0.2394002228975296,-0.044779181480407715,0.9894919991493225,-0.06490234285593033,0.17965781688690186,0.030255233868956566,11.957061767578125,-1.2022655010223389,8.533273696899414,-87.06128692626953,44.43988800048828,-6.310737609863281,-134.63742065429688,-95.57230377197266,-42.30899429321289,-15.455760955810547,32.79462814331055,-21.00973129272461
1,0.02,0,0,BL_thigh,5,-0.35384899377822876,-0.3323976397514343,0.4654526114463806,0.9862552881240845,0.010015584528446198,0.15612347424030304,-0.05315573140978813,0.03700821474194527,-0.05443285405635834,1.4075924158096313,0.44999775290489197,4.470052719116211,0.04393894225358963,1.3814139366149902,3.331512212753296,47.837711334228516,-27.55611801147461,295.6340026855469,-4.894797325134277,12.075052261352539,110.07025909423828,-182.04811096191406,19.461915969848633,-21.60031509399414,15.43770694732666
1,0.02,0,0,BR_thigh,6,-0.3729285001754761,-0.5455792546272278,0.46839115023612976,0.986142635345459,0.009897259995341301,0.1568351835012436,-0.05317354574799538,0.04791847616434097,-0.07261282950639725,1.388224482536316,0.031239643692970276,3.871967077255249,0.04047885537147522,5.056468963623047,2.397474765777588,53.51675033569336,-49.81779479980469,145.330322265625,-6.258614540100098,62.57052230834961,162.99234008789062,322.0699768066406,-29.662179946899414,8.624907493591309,11.466235160827637
1,0.02,0,0,FL_thigh,7,0.6091973781585693,-0.43697524070739746,0.47029855847358704,0.9850459098815918,0.009046640247106552,0.1635880172252655,-0.05330725386738777,0.07858937978744507,-0.030370401218533516,1.2045451402664185,0.42363423109054565,4.719121932983398,0.0319950208067894,-0.7666075229644775,-1.5206187963485718,18.318635940551758,-2.845086097717285,428.5335998535156,-5.721658229827881,8.589706420898438,83.27793884277344,-297.8971862792969,3.5861806869506836,10.398338317871094,18.228729248046875
1,0.02,0,0,FR_thigh,8,0.593389093875885,-0.6505258083343506,0.46916139125823975,0.9857426285743713,0.007980686612427235,0.1593349128961563,-0.05348154529929161,0.002243109978735447,-0.02284947969019413,1.2570372819900513,0.44699960947036743,4.892589092254639,0.02404886856675148,-6.402585506439209,-4.104313373565674,32.88386535644531,-53.29745864868164,355.88726806640625,-5.497107028961182,-126.03202819824219,95.7208480834961,126.4872817993164,-10.755719184875488,-25.443761825561523,14.95117473602295
1,0.02,0,0,BL_calf,9,-0.5919983983039856,-0.17983530461788177,0.24228668212890625,0.9872267842292786,-0.006550896912813187,-0.1498577743768692,-0.053692929446697235,-1.4615422487258911,0.09622794389724731,1.4028732776641846,1.045202374458313,9.950095176696777,0.06134774535894394,-172.3918914794922,7.159193515777588,-40.47978973388672,119.82316589355469,1646.7047119140625,-2.233041286468506,-149.91189575195312,-99.03807067871094,321.3984680175781,37.627342224121094,-39.46217727661133,-17.343059539794922
