step,sim_time,policy_dt,episode_id,episode_step,episode_reset,reset_reason,reward_total,command_vx,command_vy,command_yaw,command_label,command_segment_id,command_hold_time_s,command_hold_steps,keys_pressed,is_forward,is_backward,is_left,is_right,is_yaw_left,is_yaw_right,is_stop,foot_contact_state,foot_contact_count,FL_contact,FR_contact,BL_contact,BR_contact,FL_contact_force,FR_contact_force,BL_contact_force,BR_contact_force,FL_contact_force_x,FL_contact_force_y,FL_contact_force_z,FR_contact_force_x,FR_contact_force_y,FR_contact_force_z,BL_contact_force_x,BL_contact_force_y,BL_contact_force_z,BR_contact_force_x,BR_contact_force_y,BR_contact_force_z,FL_contact_time,FR_contact_time,BL_contact_time,BR_contact_time,FL_air_time,FR_air_time,BL_air_time,BR_air_time,root_pos_w_x,root_pos_w_y,root_pos_w_z,root_quat_w_w,root_quat_w_x,root_quat_w_y,root_quat_w_z,root_lin_vel_w_x,root_lin_vel_w_y,root_lin_vel_w_z,root_ang_vel_w_x,root_ang_vel_w_y,root_ang_vel_w_z,base_lin_vel_x,base_lin_vel_y,base_lin_vel_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,projected_gravity_x,projected_gravity_y,projected_gravity_z,heading_w,joint_name,joint_index,q,qd,qdd,default_q,default_qd,policy_action_same_index,raw_action_by_joint,processed_action_by_joint,action_scale_cfg,action_offset_cfg,q_target_est,joint_pos_target,joint_vel_target,joint_effort_target,computed_torque_preclip,applied_torque_postclip,torque_clip_delta,torque_abs,torque_utilization,joint_power_signed,joint_power_abs,joint_stiffness,joint_damping,joint_armature,joint_friction_coeff,joint_dynamic_friction_coeff,joint_viscous_friction_coeff,gear_ratio,joint_pos_limit_lower,joint_pos_limit_upper,soft_joint_pos_limit_lower,soft_joint_pos_limit_upper,joint_vel_limit,soft_joint_vel_limit,joint_effort_limit
1,0.02,0.02,0,0,0.0,none,-0.08538549393415451,0.0,0.0,-0.800000011920929,stop,0,0.0,0,none,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FL+FR+BL+BR,4,1.0,1.0,1.0,1.0,47.531394958496094,45.03489303588867,66.94290924072266,27.18699836730957,6.386263066815445e-06,0.0,47.531394958496094,6.0508364185807295e-06,0.0,45.03489303588867,8.994372365123127e-06,0.0,66.94290924072266,3.652813575172331e-06,0.0,27.18699836730957,0.004999999888241291,0.004999999888241291,0.019999999552965164,0.004999999888241291,0.0,0.0,0.0,0.0,0.11812650412321091,-0.49148792028427124,0.39275380969047546,0.9985361099243164,-0.001386271440424025,-0.00031374921672977507,-0.054069798439741135,0.2268689125776291,-0.054349321871995926,1.0686976909637451,0.06081108748912811,0.16600348055362701,0.030353423207998276,0.23224084079265594,-0.03245594725012779,1.0684329271316528,0.04255395010113716,0.17151571810245514,0.03078952431678772,-0.0007764906622469425,0.002734555397182703,-0.9999959468841553,-0.10819140076637268,BL_hip_joint,0,-0.005892702843993902,0.07783155143260956,37.79920959472656,0.0,0.0,-2.723376750946045,-2.723376750946045,-0.6808441877365112,0.25,0.0,-0.6808441877365112,-0.6808441877365112,0.0,0.0,-53.553977966308594,-53.553977966308594,0.0,53.553977966308594,5.3553977966308593e-08,-4.168189190505586,4.168189190505586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7899999618530273,0.7899999618530273,-0.7109999656677246,0.7109999656677246,18.849998474121094,25.0,1000000000.0
1,0.02,0.02,0,0,0.0,none,-0.08538549393415451,0.0,0.0,-0.800000011920929,stop,0,0.0,0,none,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FL+FR+BL+BR,4,1.0,1.0,1.0,1.0,47.531394958496094,45.03489303588867,66.94290924072266,27.18699836730957,6.386263066815445e-06,0.0,47.531394958496094,6.0508364185807295e-06,0.0,45.03489303588867,8.994372365123127e-06,0.0,66.94290924072266,3.652813575172331e-06,0.0,27.18699836730957,0.004999999888241291,0.004999999888241291,0.019999999552965164,0.004999999888241291,0.0,0.0,0.0,0.0,0.11812650412321091,-0.49148792028427124,0.39275380969047546,0.9985361099243164,-0.001386271440424025,-0.00031374921672977507,-0.054069798439741135,0.2268689125776291,-0.054349321871995926,1.0686976909637451,0.06081108748912811,0.16600348055362701,0.030353423207998276,0.23224084079265594,-0.03245594725012779,1.0684329271316528,0.04255395010113716,0.17151571810245514,0.03078952431678772,-0.0007764906622469425,0.002734555397182703,-0.9999959468841553,-0.10819140076637268,BR_hip_joint,1,-0.005575706250965595,0.42956236004829407,43.633182525634766,0.0,0.0,1.060150146484375,1.060150146484375,0.26503753662109375,0.25,0.0,0.26503753662109375,0.26503753662109375,0.0,0.0,20.48552131652832,20.48552131652832,0.0,20.48552131652832,2.048552131652832e-08,8.799808883547541,8.799808883547541,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7899999618530273,0.7899999618530273,-0.7109999656677246,0.7109999656677246,18.849998474121094,25.0,1000000000.0
1,0.02,0.02,0,0,0.0,none,-0.08538549393415451,0.0,0.0,-0.800000011920929,stop,0,0.0,0,none,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FL+FR+BL+BR,4,1.0,1.0,1.0,1.0,47.531394958496094,45.03489303588867,66.94290924072266,27.18699836730957,6.386263066815445e-06,0.0,47.531394958496094,6.0508364185807295e-06,0.0,45.03489303588867,8.994372365123127e-06,0.0,66.94290924072266,3.652813575172331e-06,0.0,27.18699836730957,0.004999999888241291,0.004999999888241291,0.019999999552965164,0.004999999888241291,0.0,0.0,0.0,0.0,0.11812650412321091,-0.49148792028427124,0.39275380969047546,0.9985361099243164,-0.001386271440424025,-0.00031374921672977507,-0.054069798439741135,0.2268689125776291,-0.054349321871995926,1.0686976909637451,0.06081108748912811,0.16600348055362701,0.030353423207998276,0.23224084079265594,-0.03245594725012779,1.0684329271316528,0.04255395010113716,0.17151571810245514,0.03078952431678772,-0.0007764906622469425,0.002734555397182703,-0.9999959468841553,-0.10819140076637268,FL_hip_joint,2,0.0031163585372269154,-0.13094405829906464,-27.66493034362793,0.0,0.0,1.2122993469238281,1.2122993469238281,0.30307483673095703,0.25,0.0,0.30307483673095703,0.30307483673095703,0.0,0.0,24.003768920898438,24.003768920898438,0.0,24.003768920898438,2.400376892089844e-08,-3.143150916975401,3.143150916975401,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7899999618530273,0.7899999618530273,-0.7109999656677246,0.7109999656677246,18.849998474121094,25.0,1000000000.0
1,0.02,0.02,0,0,0.0,none,-0.08538549393415451,0.0,0.0,-0.800000011920929,stop,0,0.0,0,none,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FL+FR+BL+BR,4,1.0,1.0,1.0,1.0,47.531394958496094,45.03489303588867,66.94290924072266,27.18699836730957,6.386263066815445e-06,0.0,47.531394958496094,6.0508364185807295e-06,0.0,45.03489303588867,8.994372365123127e-06,0.0,66.94290924072266,3.652813575172331e-06,0.0,27.18699836730957,0.004999999888241291,0.004999999888241291,0.019999999552965164,0.004999999888241291,0.0,0.0,0.0,0.0,0.11812650412321091,-0.49148792028427124,0.39275380969047546,0.9985361099243164,-0.001386271440424025,-0.00031374921672977507,-0.054069798439741135,0.2268689125776291,-0.054349321871995926,1.0686976909637451,0.06081108748912811,0.16600348055362701,0.030353423207998276,0.23224084079265594,-0.03245594725012779,1.0684329271316528,0.04255395010113716,0.17151571810245514,0.03078952431678772,-0.0007764906622469425,0.002734555397182703,-0.9999959468841553,-0.10819140076637268,FR_hip_joint,3,0.001425666268914938,-0.12645283341407776,-69.91240692138672,0.0,0.0,-0.26103833317756653,-0.26103833317756653,-0.06525958329439163,0.25,0.0,-0.06525958329439163,-0.06525958329439163,0.0,0.0,-6.415266036987305,-6.415266036987305,0.0,6.415266036987305,6.4152660369873045e-09,0.8112285674821464,0.8112285674821464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7899999618530273,0.7899999618530273,-0.7109999656677246,0.7109999656677246,18.849998474121094,25.0,1000000000.0
1,0.02,0.02,0,0,0.0,none,-0.08538549393415451,0.0,0.0,-0.800000011920929,stop,0,0.0,0,none,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FL+FR+BL+BR,4,1.0,1.0,1.0,1.0,47.531394958496094,45.03489303588867,66.94290924072266,27.18699836730957,6.386263066815445e-06,0.0,47.531394958496094,6.0508364185807295e-06,0.0,45.03489303588867,8.994372365123127e-06,0.0,66.94290924072266,3.652813575172331e-06,0.0,27.18699836730957,0.004999999888241291,0.004999999888241291,0.019999999552965164,0.004999999888241291,0.0,0.0,0.0,0.0,0.11812650412321091,-0.49148792028427124,0.39275380969047546,0.9985361099243164,-0.001386271440424025,-0.00031374921672977507,-0.054069798439741135,0.2268689125776291,-0.054349321871995926,1.0686976909637451,0.06081108748912811,0.16600348055362701,0.030353423207998276,0.23224084079265594,-0.03245594725012779,1.0684329271316528,0.04255395010113716,0.17151571810245514,0.03078952431678772,-0.0007764906622469425,0.002734555397182703,-0.9999959468841553,-0.10819140076637268,BL_thigh_joint,4,0.3149406611919403,4.320930480957031,256.1731262207031,0.0,0.0,2.071443796157837,2.071443796157837,0.5178609490394592,0.25,0.0,0.5178609490394592,0.5178609490394592,0.0,0.0,8.105403900146484,8.105403900146484,0.0,8.105403900146484,8.105403900146484e-09,35.022886772610946,35.022886772610946,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.6799999475479126,1.6799999475479126,-1.5119999647140503,1.5119999647140503,18.849998474121094,22.0,1000000000.0
1,0.02,0.02,0,0,0.0,none,-0.08538549393415451,0.0,0.0,-0.800000011920929,stop,0,0.0,0,none,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FL+FR+BL+BR,4,1.0,1.0,1.0,1.0,47.531394958496094,45.03489303588867,66.94290924072266,27.18699836730957,6.386263066815445e-06,0.0,47.531394958496094,6.0508364185807295e-06,0.0,45.03489303588867,8.994372365123127e-06,0.0,66.94290924072266,3.652813575172331e-06,0.0,27.18699836730957,0.004999999888241291,0.004999999888241291,0.019999999552965164,0.004999999888241291,0.0,0.0,0.0,0.0,0.11812650412321091,-0.49148792028427124,0.39275380969047546,0.9985361099243164,-0.001386271440424025,-0.00031374921672977507,-0.054069798439741135,0.2268689125776291,-0.054349321871995926,1.0686976909637451,0.06081108748912811,0.16600348055362701,0.030353423207998276,0.23224084079265594,-0.03245594725012779,1.0684329271316528,0.04255395010113716,0.17151571810245514,0.03078952431678772,-0.0007764906622469425,0.002734555397182703,-0.9999959468841553,-0.10819140076637268,BR_thigh_joint,5,-0.31636691093444824,-3.6811165809631348,-104.35896301269531,0.0,0.0,-2.480975389480591,-2.480975389480591,-0.6202438473701477,0.25,0.0,-0.6202438473701477,-0.6202438473701477,0.0,0.0,-20.380966186523438,-20.380966186523438,0.0,20.380966186523438,2.0380966186523436e-08,75.02471256526042,75.02471256526042,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.6799999475479126,1.6799999475479126,-1.5119999647140503,1.5119999647140503,18.849998474121094,22.0,1000000000.0
1,0.02,0.02,0,0,0.0,none,-0.08538549393415451,0.0,0.0,-0.800000011920929,stop,0,0.0,0,none,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FL+FR+BL+BR,4,1.0,1.0,1.0,1.0,47.531394958496094,45.03489303588867,66.94290924072266,27.18699836730957,6.386263066815445e-06,0.0,47.531394958496094,6.0508364185807295e-06,0.0,45.03489303588867,8.994372365123127e-06,0.0,66.94290924072266,3.652813575172331e-06,0.0,27.18699836730957,0.004999999888241291,0.004999999888241291,0.019999999552965164,0.004999999888241291,0.0,0.0,0.0,0.0,0.11812650412321091,-0.49148792028427124,0.39275380969047546,0.9985361099243164,-0.001386271440424025,-0.00031374921672977507,-0.054069798439741135,0.2268689125776291,-0.054349321871995926,1.0686976909637451,0.06081108748912811,0.16600348055362701,0.030353423207998276,0.23224084079265594,-0.03245594725012779,1.0684329271316528,0.04255395010113716,0.17151571810245514,0.03078952431678772,-0.0007764906622469425,0.002734555397182703,-0.9999959468841553,-0.10819140076637268,FL_thigh_joint,6,0.32993632555007935,4.565675258636475,390.97174072265625,0.0,0.0,3.21160626411438,3.21160626411438,0.802901566028595,0.25,0.0,0.802901566028595,0.802901566028595,0.0,0.0,40.28921890258789,40.28921890258789,0.0,40.28921890258789,4.0289218902587894e-08,183.9474899333345,183.9474899333345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.6799999475479126,1.6799999475479126,-1.5119999647140503,1.5119999647140503,18.849998474121094,22.0,1000000000.0
1,0.02,0.02,0,0,0.0,none,-0.08538549393415451,0.0,0.0,-0.800000011920929,stop,0,0.0,0,none,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FL+FR+BL+BR,4,1.0,1.0,1.0,1.0,47.531394958496094,45.03489303588867,66.94290924072266,27.18699836730957,6.386263066815445e-06,0.0,47.531394958496094,6.0508364185807295e-06,0.0,45.03489303588867,8.994372365123127e-06,0.0,66.94290924072266,3.652813575172331e-06,0.0,27.18699836730957,0.004999999888241291,0.004999999888241291,0.019999999552965164,0.004999999888241291,0.0,0.0,0.0,0.0,0.11812650412321091,-0.49148792028427124,0.39275380969047546,0.9985361099243164,-0.001386271440424025,-0.00031374921672977507,-0.054069798439741135,0.2268689125776291,-0.054349321871995926,1.0686976909637451,0.06081108748912811,0.16600348055362701,0.030353423207998276,0.23224084079265594,-0.03245594725012779,1.0684329271316528,0.04255395010113716,0.17151571810245514,0.03078952431678772,-0.0007764906622469425,0.002734555397182703,-0.9999959468841553,-0.10819140076637268,FR_thigh_joint,7,-0.32121261954307556,-4.740654468536377,-313.27093505859375,0.0,0.0,-3.624013662338257,-3.624013662338257,-0.9060034155845642,0.25,0.0,-0.9060034155845642,-0.9060034155845642,0.0,0.0,-48.87549591064453,-48.87549591064453,0.0,48.87549591064453,4.8875495910644534e-08,231.70183809072842,231.70183809072842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.6799999475479126,1.6799999475479126,-1.5119999647140503,1.5119999647140503,18.849998474121094,22.0,1000000000.0
1,0.02,0.02,0,0,0.0,none,-0.08538549393415451,0.0,0.0,-0.800000011920929,stop,0,0.0,0,none,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FL+FR+BL+BR,4,1.0,1.0,1.0,1.0,47.531394958496094,45.03489303588867,66.94290924072266,27.18699836730957,6.386263066815445e-06,0.0,47.531394958496094,6.0508364185807295e-06,0.0,45.03489303588867,8.994372365123127e-06,0.0,66.94290924072266,3.652813575172331e-06,0.0,27.18699836730957,0.004999999888241291,0.004999999888241291,0.019999999552965164,0.004999999888241291,0.0,0.0,0.0,0.0,0.11812650412321091,-0.49148792028427124,0.39275380969047546,0.9985361099243164,-0.001386271440424025,-0.00031374921672977507,-0.054069798439741135,0.2268689125776291,-0.054349321871995926,1.0686976909637451,0.06081108748912811,0.16600348055362701,0.030353423207998276,0.23224084079265594,-0.03245594725012779,1.0684329271316528,0.04255395010113716,0.17151571810245514,0.03078952431678772,-0.0007764906622469425,0.002734555397182703,-0.9999959468841553,-0.10819140076637268,BL_calf_joint,8,0.6152865886688232,-5.512298583984375,-1359.08740234375,0.0,0.0,2.0719921588897705,2.0719921588897705,0.5179980397224426,0.25,0.0,0.5179980397224426,0.5179980397224426,0.0,0.0,-11.640289306640625,-11.640289306640625,0.0,11.640289306640625,1.1640289306640626e-08,64.16475026216358,64.16475026216358,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5599998235702515,0.078000009059906,1.4819998741149902,18.849998474121094,22.0,1000000000.0
1,0.02,0.02,0,0,0.0,none,-0.08538549393415451,0.0,0.0,-0.800000011920929,stop,0,0.0,0,none,0.0,0.0,0.0,0.0,0.0,0.0,1.0,FL+FR+BL+BR,4,1.0,1.0,1.0,1.0,47.531394958496094,45.03489303588867,66.94290924072266,27.18699836730957,6.386263066815445e-06,0.0,47.531394958496094,6.0508364185807295e-06,0.0,45.03489303588867,8.994372365123127e-06,0.0,66.94290924072266,3.652813575172331e-06,0.0,27.18699836730957,0.004999999888241291,0.004999999888241291,0.019999999552965164,0.004999999888241291,0.0,0.0,0.0,0.0,0.11812650412321091,-0.49148792028427124,0.39275380969047546,0.9985361099243164,-0.001386271440424025,-0.00031374921672977507,-0.054069798439741135,0.2268689125776291,-0.054349321871995926,1.0686976909637451,0.06081108748912811,0.16600348055362701,0.030353423207998276,0.23224084079265594,-0.03245594725012779,1.0684329271316528,0.04255395010113716,0.17151571810245514,0.03078952431678772,-0.0007764906622469425,0.002734555397182703,-0.9999959468841553,-0.10819140076637268,BR_calf_joint,9,-0.6174554228782654,3.306142807006836,1087.51416015625,0.0,0.0,-0.9706451892852783,-0.9706451892852783,-0.24266129732131958,0.25,0.0,-0.24266129732131958,-0.24266129732131958,0.0,0.0,54.35136413574219,54.35136413574219,0.0,54.35136413574219,5.435136413574219e-08,179.69337158839335,179.69337158839335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5599998235702515,0.0,-1.4819998741149902,-0.078000009059906,18.849998474121094,22.0,1000000000.0
