step,sim_time,policy_dt,episode_id,episode_step,episode_reset,reset_reason,reward_total,command_vx,command_vy,command_yaw,command_label,command_segment_id,command_hold_time_s,command_hold_steps,keys_pressed,is_forward,is_backward,is_left,is_right,is_yaw_left,is_yaw_right,is_stop,root_pos_w_x,root_pos_w_y,root_pos_w_z,root_quat_w_w,root_quat_w_x,root_quat_w_y,root_quat_w_z,root_lin_vel_w_x,root_lin_vel_w_y,root_lin_vel_w_z,root_ang_vel_w_x,root_ang_vel_w_y,root_ang_vel_w_z,base_lin_vel_x,base_lin_vel_y,base_lin_vel_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,projected_gravity_x,projected_gravity_y,projected_gravity_z,heading_w,foot_contact_state,foot_contact_count,FL_contact,FL_contact_force,FL_contact_force_x,FL_contact_force_y,FL_contact_force_z,FL_contact_time,FL_air_time,FR_contact,FR_contact_force,FR_contact_force_x,FR_contact_force_y,FR_contact_force_z,FR_contact_time,FR_air_time,BL_contact,BL_contact_force,BL_contact_force_x,BL_contact_force_y,BL_contact_force_z,BL_contact_time,BL_air_time,BR_contact,BR_contact_force,BR_contact_force_x,BR_contact_force_y,BR_contact_force_z,BR_contact_time,BR_air_time,action_abs_max,q_abs_max,qd_abs_max,qdd_abs_max,applied_torque_abs_max,computed_torque_abs_max,joint_power_abs_max,obs_000,obs_001,obs_002,obs_003,obs_004,obs_005,obs_006,obs_007,obs_008,obs_009,obs_010,obs_011,obs_012,obs_013,obs_014,obs_015,obs_016,obs_017,obs_018,obs_019,obs_020,obs_021,obs_022,obs_023,obs_024,obs_025,obs_026,obs_027,obs_028,obs_029,obs_030,obs_031,obs_032,obs_033,obs_034,obs_035,obs_036,obs_037,obs_038,obs_039,obs_040,obs_041,obs_042,obs_043,obs_044,obs_045,obs_046,obs_047,obs_base_lin_vel_x,obs_base_lin_vel_y,obs_base_lin_vel_z,obs_gyro_x,obs_gyro_y,obs_gyro_z,obs_projected_gravity_x,obs_projected_gravity_y,obs_projected_gravity_z,obs_command_vx,obs_command_vy,obs_command_yaw,obs_contract_dim_48_ok,obs_zero_base_lin_vel_ok,obs_command_match_ok,obs_contract_valid,policy_action_00,policy_action_01,policy_action_02,policy_action_03,policy_action_04,policy_action_05,policy_action_06,policy_action_07,policy_action_08,policy_action_09,policy_action_10,policy_action_11,manager_action_00,manager_action_01,manager_action_02,manager_action_03,manager_action_04,manager_action_05,manager_action_06,manager_action_07,manager_action_08,manager_action_09,manager_action_10,manager_action_11,prev_action_00,prev_action_01,prev_action_02,prev_action_03,prev_action_04,prev_action_05,prev_action_06,prev_action_07,prev_action_08,prev_action_09,prev_action_10,prev_action_11,reward_rate_track_lin_vel_xy_exp,reward_rate_track_ang_vel_z_exp,reward_rate_lin_vel_z_l2,reward_rate_ang_vel_xy_l2,reward_rate_dof_torques_l2,reward_rate_dof_acc_l2,reward_rate_action_rate_l2,reward_rate_feet_air_time,reward_rate_flat_orientation_l2,reward_rate_dof_pos_limits,reward_rate_rear_thigh_posture,reward_rate_rear_calf_posture,reward_rate_front_thigh_posture,reward_rate_front_calf_posture,reward_rate_rear_hip_posture,reward_rate_front_hip_posture,reward_rate_fl_step_bonus,reward_rate_fr_step_bonus,reward_rate_bl_step_bonus,reward_rate_br_step_bonus,reward_rate_base_height,reward_step_track_lin_vel_xy_exp,reward_step_track_ang_vel_z_exp,reward_step_lin_vel_z_l2,reward_step_ang_vel_xy_l2,reward_step_dof_torques_l2,reward_step_dof_acc_l2,reward_step_action_rate_l2,reward_step_feet_air_time,reward_step_flat_orientation_l2,reward_step_dof_pos_limits,reward_step_rear_thigh_posture,reward_step_rear_calf_posture,reward_step_front_thigh_posture,reward_step_front_calf_posture,reward_step_rear_hip_posture,reward_step_front_hip_posture,reward_step_fl_step_bonus,reward_step_fr_step_bonus,reward_step_bl_step_bonus,reward_step_br_step_bonus,reward_step_base_height,termination_time_out,termination_base_contact,termination_bad_orientation,obs_term_policy-base_lin_vel_000,obs_term_policy-base_lin_vel_001,obs_term_policy-base_lin_vel_002,obs_term_policy-base_ang_vel_000,obs_term_policy-base_ang_vel_001,obs_term_policy-base_ang_vel_002,obs_term_policy-projected_gravity_000,obs_term_policy-projected_gravity_001,obs_term_policy-projected_gravity_002,obs_term_policy-velocity_commands_000,obs_term_policy-velocity_commands_001,obs_term_policy-velocity_commands_002,obs_term_policy-joint_pos_000,obs_term_policy-joint_pos_001,obs_term_policy-joint_pos_002,obs_term_policy-joint_pos_003,obs_term_policy-joint_pos_004,obs_term_policy-joint_pos_005,obs_term_policy-joint_pos_006,obs_term_policy-joint_pos_007,obs_term_policy-joint_pos_008,obs_term_policy-joint_pos_009,obs_term_policy-joint_pos_010,obs_term_policy-joint_pos_011,obs_term_policy-joint_vel_000,obs_term_policy-joint_vel_001,obs_term_policy-joint_vel_002,obs_term_policy-joint_vel_003,obs_term_policy-joint_vel_004,obs_term_policy-joint_vel_005,obs_term_policy-joint_vel_006,obs_term_policy-joint_vel_007,obs_term_policy-joint_vel_008,obs_term_policy-joint_vel_009,obs_term_policy-joint_vel_010,obs_term_policy-joint_vel_011,obs_term_policy-actions_000,obs_term_policy-actions_001,obs_term_policy-actions_002,obs_term_policy-actions_003,obs_term_policy-actions_004,obs_term_policy-actions_005,obs_term_policy-actions_006,obs_term_policy-actions_007,obs_term_policy-actions_008,obs_term_policy-actions_009,obs_term_policy-actions_010,obs_term_policy-actions_011,command_term_base_velocity_000,command_term_base_velocity_001,command_term_base_velocity_002
1,0.02,0.02,0,0,0.0,none,-0.08538549393415451,0.0,0.0,-0.800000011920929,stop,0,0.0,0,none,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11812650412321091,-0.49148792028427124,0.39275380969047546,0.9985361099243164,-0.001386271440424025,-0.00031374921672977507,-0.054069798439741135,0.2268689125776291,-0.054349321871995926,1.0686976909637451,0.06081108748912811,0.16600348055362701,0.030353423207998276,0.23224084079265594,-0.03245594725012779,1.0684329271316528,0.04255395010113716,0.17151571810245514,0.03078952431678772,-0.0007764906622469425,0.002734555397182703,-0.9999959468841553,-0.10819140076637268,FL+FR+BL+BR,4,1.0,47.531394958496094,6.386263066815445e-06,0.0,47.531394958496094,0.004999999888241291,0.0,1.0,45.03489303588867,6.0508364185807295e-06,0.0,45.03489303588867,0.004999999888241291,0.0,1.0,66.94290924072266,8.994372365123127e-06,0.0,66.94290924072266,0.019999999552965164,0.0,1.0,27.18699836730957,3.652813575172331e-06,0.0,27.18699836730957,0.004999999888241291,0.0,3.624013662338257,0.6415615081787109,5.512298583984375,1359.08740234375,54.35136413574219,54.35136413574219,231.70184326171875,0.0,0.0,0.0,0.03485260531306267,-0.08728141337633133,-0.054304469376802444,0.0077664488926529884,-0.022779658436775208,-1.0281401872634888,0.0,0.0,0.0,0.015216694213449955,0.0029471986927092075,-0.038402657955884933,0.028506090864539146,0.0969342589378357,-0.10831946134567261,0.10760482400655746,-0.1655302345752716,0.24038229882717133,-0.21005022525787354,0.20573733747005463,-0.21721528470516205,-0.008181661367416382,0.09187997877597809,-0.19515155255794525,0.18473361432552338,-4.2208991050720215,4.568287372589111,-3.088839054107666,2.9510881900787354,-11.261565208435059,10.868359565734863,-7.653217315673828,7.898526668548584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03485260531306267,-0.08728141337633133,-0.054304469376802444,0.0077664488926529884,-0.022779658436775208,-1.0281401872634888,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-2.723376750946045,1.060150146484375,1.2122993469238281,-0.26103833317756653,2.071443796157837,-2.480975389480591,3.21160626411438,-3.624013662338257,2.0719921588897705,-0.9706451892852783,0.011828616261482239,-2.0019216537475586,-2.723376750946045,1.060150146484375,1.2122993469238281,-0.26103833317756653,2.071443796157837,-2.480975389480591,3.21160626411438,-3.624013662338257,2.0719921588897705,-0.9706451892852783,0.011828616261482239,-2.0019216537475586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8522567749023438,1.7931872606277466,-2.853872299194336,-0.007807119749486446,-0.33466511964797974,-5.1697211265563965,-1.3303911685943604,-0.0,-5.575704562943429e-05,0.0,-0.04419152811169624,-0.08629194647073746,-0.0455804243683815,-0.08862569183111191,-0.0005734204314649105,-0.00022710123448632658,-0.0,-0.0,-0.0,-0.0,0.047284118831157684,0.07704513549804688,0.035863745212554934,-0.05707744598388672,-0.00015614239498972892,-0.0066933023929595945,-0.10339442253112793,-0.026607823371887208,-0.0,-1.1151409125886859e-06,0.0,-0.0008838305622339248,-0.001725838929414749,-0.00091160848736763,-0.0017725138366222382,-1.146840862929821e-05,-4.5420246897265315e-06,-0.0,-0.0,-0.0,-0.0,0.0009456823766231537,0.0,0.0,0.0,-0.07130561769008636,0.0866277888417244,-0.02071123570203781,-0.0013598427176475525,0.06616352498531342,0.2329254299402237,0.03286859765648842,-0.017857477068901062,-0.984533965587616,0.0,0.0,-0.800000011920929,0.01810971461236477,-0.025491010397672653,-0.016226058825850487,0.011883687227964401,0.34801605343818665,-0.3522961139678955,0.3095496892929077,-0.32411661744117737,0.6417460441589355,-0.6103813648223877,0.5982707738876343,-0.6085345149040222,0.09708751738071442,0.2154751569032669,-0.13447053730487823,-0.4290078580379486,4.325344562530518,-3.5524041652679443,4.693114757537842,-5.158328056335449,-5.370598316192627,3.296140670776367,-4.5152997970581055,4.583886623382568,-2.723376750946045,1.060150146484375,1.2122993469238281,-0.26103833317756653,2.071443796157837,-2.480975389480591,3.21160626411438,-3.624013662338257,2.0719921588897705,-0.9706451892852783,0.011828616261482239,-2.0019216537475586,0.0,0.0,-0.800000011920929
2,0.04,0.02,0,1,0.0,none,0.054435357451438904,0.0,0.0,-0.800000011920929,stop,0,0.02,1,none,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11965230852365494,-0.49251189827919006,0.4136717617511749,0.9985818862915039,-8.59480587678263e-06,-3.451402153586969e-05,-0.05323563516139984,0.05950229614973068,-0.06194135546684265,1.0130271911621094,-0.10307774692773819,0.08279149979352951,0.10249374061822891,0.06582140922546387,-0.05527763068675995,1.0130219459533691,-0.11128874868154526,0.07136159390211105,0.10250247269868851,-6.9845249527134e-05,1.3490483979694545e-05,-1.0,-0.1065216138958931,BL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.019999995827674866,0.0,0.0,0.0,0.0,0.0,0.0,0.019999995827674866,1.0,35.509952545166016,4.771076419274323e-06,0.0,35.509952545166016,0.03999999538064003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999995827674866,2.6143639087677,0.7100303173065186,3.794820547103882,141.89151000976562,74.49543762207031,74.49543762207031,282.6968078613281,0.0,0.0,0.0,0.05436200276017189,0.13520313799381256,0.002871444448828697,0.035965971648693085,-0.021291950717568398,-0.9924221038818359,0.0,0.0,0.0,-0.03810620307922363,0.01644904538989067,-0.019556555896997452,0.033157940953969955,0.32061901688575745,-0.29393821954727173,0.33394312858581543,-0.3078504800796509,0.6070194840431213,-0.5676755309104919,0.6456839442253113,-0.5706894993782043,-0.09083974361419678,0.632958173751831,-0.13620786368846893,0.002898171544075012,4.458890438079834,-3.5167577266693115,4.431191921234131,-4.76493501663208,-5.593082427978516,3.439622402191162,-4.60923433303833,4.516327381134033,-2.723376750946045,1.060150146484375,1.2122993469238281,-0.26103833317756653,2.071443796157837,-2.480975389480591,3.21160626411438,-3.624013662338257,2.0719921588897705,-0.9706451892852783,0.011828616261482239,-2.0019216537475586,0.0,0.0,0.0,0.05436200276017189,0.13520313799381256,0.002871444448828697,0.035965971648693085,-0.021291950717568398,-0.9924221038818359,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-2.494870901107788,0.47887885570526123,-0.6803666353225708,-2.166395664215088,2.050281286239624,-1.4422903060913086,1.7574169635772705,-0.7800016403198242,2.6143639087677,-1.9981896877288818,-0.948116660118103,-2.416827440261841,-2.494870901107788,0.47887885570526123,-0.6803666353225708,-2.166395664215088,2.050281286239624,-1.4422903060913086,1.7574169635772705,-0.7800016403198242,2.6143639087677,-1.9981896877288818,-0.948116660118103,-2.416827440261841,-2.723376750946045,1.060150146484375,1.2122993469238281,-0.26103833317756653,2.071443796157837,-2.480975389480591,3.21160626411438,-3.624013662338257,2.0719921588897705,-0.9706451892852783,0.011828616261482239,-2.0019216537475586,4.660223960876465,1.7259190082550049,-2.5655336380004883,-0.00436941534280777,-0.24342148005962372,-0.044870857149362564,-0.5332176089286804,0.0,-3.491642885933288e-08,0.0,-0.053513191640377045,-0.09782738983631134,-0.051737070083618164,-0.09628091007471085,-0.0016549780266359448,-0.001078620902262628,0.0,0.0,0.0,0.0,0.029130006209015846,0.09320447921752929,0.0345183801651001,-0.051310672760009765,-8.738830685615539e-05,-0.004868429601192475,-0.0008974171429872513,-0.01066435217857361,0.0,-6.983285771866577e-10,0.0,-0.001070263832807541,-0.001956547796726227,-0.0010347414016723634,-0.001925618201494217,-3.3099560532718897e-05,-2.1572418045252562e-05,0.0,0.0,0.0,0.0,0.0005826001241803169,0.0,0.0,0.0,-0.04443114995956421,0.08539731055498123,-0.005998596549034119,-0.2480015754699707,0.2482846975326538,0.06829304248094559,-0.10269652307033539,-0.019902491942048073,-1.0121289491653442,0.0,0.0,-0.800000011920929,-0.07763025164604187,-0.030461015179753304,-0.030669331550598145,-0.014312885701656342,0.3950035274028778,-0.38420215249061584,0.3945022225379944,-0.3850944936275482,0.7282766103744507,-0.6801686882972717,0.672654390335083,-0.6836822032928467,-2.528693675994873,0.12440130859613419,-0.2906874120235443,-0.9961758852005005,0.6019436120986938,0.19979532063007355,-0.31747308373451233,-0.1866055577993393,-0.26166096329689026,1.9670714139938354,-3.9432311058044434,0.10056885331869125,-2.494870901107788,0.47887885570526123,-0.6803666353225708,-2.166395664215088,2.050281286239624,-1.4422903060913086,1.7574169635772705,-0.7800016403198242,2.6143639087677,-1.9981896877288818,-0.948116660118103,-2.416827440261841,0.0,0.0,-0.800000011920929
3,0.06,0.02,0,2,0.0,none,0.0657075047492981,0.0,0.0,-0.800000011920929,stop,0,0.04,2,none,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12010758370161057,-0.49353834986686707,0.433607816696167,0.9986751079559326,-0.001664214301854372,0.0005701074842363596,-0.05142815783619881,0.04288361966609955,-0.04809687286615372,0.8623215556144714,0.0768033117055893,0.0303293876349926,0.12766999006271362,0.04676303267478943,-0.046354200690984726,0.8622153401374817,0.07315797358751297,0.03762601688504219,0.12786884605884552,0.0009675294277258217,0.003382657887414098,-0.9999938011169434,-0.10290350764989853,BL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.03999999165534973,0.0,0.0,0.0,0.0,0.0,0.0,0.03999999165534973,1.0,63.11144256591797,8.479581083520316e-06,0.0,63.11144256591797,0.009999997913837433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03999999165534973,2.887258529663086,0.6866533160209656,3.4948089122772217,126.24177551269531,92.08396911621094,92.08396911621094,321.8158874511719,0.0,0.0,0.0,-0.2215558886528015,0.19355279207229614,0.10110116004943848,0.06600048393011093,0.00801708921790123,-0.9019790291786194,0.0,0.0,0.0,-0.010258888825774193,0.045269161462783813,-0.027319708839058876,-0.019317835569381714,0.38069596886634827,-0.37961187958717346,0.362917423248291,-0.3646833598613739,0.691184401512146,-0.6770004630088806,0.7122530341148376,-0.7015419006347656,-2.502741575241089,-0.18770819902420044,0.03486884385347366,-1.3881467580795288,0.5160390734672546,-0.146436870098114,-0.020294517278671265,0.0663115531206131,0.038990460336208344,2.236128091812134,-4.027987003326416,0.2149670124053955,-2.494870901107788,0.47887885570526123,-0.6803666353225708,-2.166395664215088,2.050281286239624,-1.4422903060913086,1.7574169635772705,-0.7800016403198242,2.6143639087677,-1.9981896877288818,-0.948116660118103,-2.416827440261841,0.0,0.0,0.0,-0.2215558886528015,0.19355279207229614,0.10110116004943848,0.06600048393011093,0.00801708921790123,-0.9019790291786194,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-2.887258529663086,0.16308912634849548,-0.5853941440582275,-2.101565361022949,1.012225866317749,0.525188684463501,-0.8913591504096985,0.018677398562431335,2.510390281677246,-0.42648863792419434,-1.7103911638259888,-0.9293641448020935,-2.887258529663086,0.16308912634849548,-0.5853941440582275,-2.101565361022949,1.012225866317749,0.525188684463501,-0.8913591504096985,0.018677398562431335,2.510390281677246,-0.42648863792419434,-1.7103911638259888,-0.9293641448020935,-2.494870901107788,0.47887885570526123,-0.6803666353225708,-2.166395664215088,2.050281286239624,-1.4422903060913086,1.7574169635772705,-0.7800016403198242,2.6143639087677,-1.9981896877288818,-0.948116660118103,-2.416827440261841,4.7174763679504395,1.6860438585281372,-1.8585381507873535,-0.0016919515328481793,-0.5201759338378906,-0.022510573267936707,-0.45360037684440613,-0.0,-8.541156421415508e-05,0.0,-0.049877043813467026,-0.08882497996091843,-0.046850014477968216,-0.08332125842571259,-0.005441573914140463,-0.00312736420892179,-0.0,0.0,0.0,0.0,0.015900397673249245,0.0943495273590088,0.03372087717056275,-0.03717076301574707,-3.3839030656963587e-05,-0.010403518676757813,-0.00045021146535873414,-0.009072007536888122,-0.0,-1.7082312842831017e-06,0.0,-0.0009975408762693406,-0.0017764995992183685,-0.0009370002895593643,-0.0016664251685142518,-0.00010883147828280926,-6.25472841784358e-05,-0.0,0.0,0.0,0.0,0.0003180079534649849,0.0,0.0,0.0,0.014484725892543793,-0.08488458395004272,0.09262102097272873,0.0659140795469284,0.0195584949105978,0.1658651977777481,-0.0038600696716457605,-0.04580146446824074,-0.9596933722496033,0.0,0.0,-0.800000011920929,-0.08173947781324387,-0.030985604971647263,0.02365664765238762,-0.0312822163105011,0.42663252353668213,-0.30094918608665466,0.31434956192970276,-0.3517366945743561,0.724794328212738,-0.575194239616394,0.6053733229637146,-0.5962449312210083,-2.765460252761841,0.11607623845338821,-0.504766047000885,-1.3173916339874268,-0.0042023384012281895,1.21980881690979,-1.7672659158706665,0.05263204872608185,-0.09033893048763275,3.137291193008423,-3.620206356048584,0.9409925937652588,-2.887258529663086,0.16308912634849548,-0.5853941440582275,-2.101565361022949,1.012225866317749,0.525188684463501,-0.8913591504096985,0.018677398562431335,2.510390281677246,-0.42648863792419434,-1.7103911638259888,-0.9293641448020935,0.0,0.0,-0.800000011920929
4,0.08,0.02,0,3,0.0,none,0.07965230196714401,0.0,0.0,-0.800000011920929,stop,0,0.06,3,none,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12117424607276917,-0.49435821175575256,0.45037055015563965,0.9987233281135559,-0.00012674502795562148,0.0009001324651762843,-0.05050600692629814,0.10073605924844742,-0.0514468178153038,0.6932945251464844,0.22394195199012756,-0.11306905001401901,-0.010490400716662407,0.10417445003986359,-0.04126036912202835,0.6934674382209778,0.2342246025800705,-0.08989669382572174,-0.01010322105139494,0.0017851637676358223,0.00034409062936902046,-0.9999983310699463,-0.10105535387992859,FR+BL,2,0.0,0.0,0.0,0.0,0.0,0.0,0.05999999865889549,1.0,26.954790115356445,3.6216147236700635e-06,0.0,26.954790115356445,0.02000000700354576,0.0,1.0,12.307877540588379,1.6536722569071571e-06,0.0,12.307877540588379,0.030000004917383194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05999999865889549,3.0986034870147705,0.5957579612731934,3.1468260288238525,167.13243103027344,101.93553924560547,119.79096984863281,298.948486328125,0.0,0.0,0.0,0.019014526158571243,0.10001999139785767,0.22966450452804565,0.027715181931853294,-0.04293404892086983,-1.012436866760254,0.0,0.0,0.0,-0.12608076632022858,0.004234772175550461,0.02253822609782219,-0.032301805913448334,0.3950042128562927,-0.29715514183044434,0.3211991488933563,-0.2726695239543915,0.7343670725822449,-0.5622333288192749,0.6404954791069031,-0.5744574069976807,-3.1222739219665527,-0.1022631824016571,-0.19687321782112122,-1.014641523361206,-0.08148195594549179,1.887184500694275,-1.9791702032089233,-0.12848278880119324,0.1697542667388916,3.622377872467041,-3.6171720027923584,0.7511128187179565,-2.887258529663086,0.16308912634849548,-0.5853941440582275,-2.101565361022949,1.012225866317749,0.525188684463501,-0.8913591504096985,0.018677398562431335,2.510390281677246,-0.42648863792419434,-1.7103911638259888,-0.9293641448020935,0.0,0.0,0.0,0.019014526158571243,0.10001999139785767,0.22966450452804565,0.027715181931853294,-0.04293404892086983,-1.012436866760254,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-2.3632733821868896,-0.1961532086133957,-0.5886285901069641,-1.8485608100891113,0.4206623136997223,0.1401461660861969,-0.22089490294456482,-0.1612318903207779,1.4359983205795288,1.6532061100006104,-3.0986034870147705,-0.7870394587516785,-2.3632733821868896,-0.1961532086133957,-0.5886285901069641,-1.8485608100891113,0.4206623136997223,0.1401461660861969,-0.22089490294456482,-0.1612318903207779,1.4359983205795288,1.6532061100006104,-3.0986034870147705,-0.7870394587516785,-2.887258529663086,0.16308912634849548,-0.5853941440582275,-2.101565361022949,1.012225866317749,0.525188684463501,-0.8913591504096985,0.018677398562431335,2.510390281677246,-0.42648863792419434,-1.7103911638259888,-0.9293641448020935,4.564901828765869,1.7992651462554932,-1.2022427320480347,-0.015735644847154617,-0.6645781397819519,-0.03385009616613388,-0.2218642681837082,-0.0,-2.2805934349889867e-05,0.0,-0.045632123947143555,-0.0777537077665329,-0.0425758920609951,-0.07174737006425858,-0.008763360790908337,-0.004638050217181444,0.0,0.0,0.0,-0.0,0.007852470502257347,0.09129803657531739,0.03598530292510987,-0.024044854640960695,-0.00031471289694309237,-0.013291562795639039,-0.0006770019233226776,-0.004437285363674164,-0.0,-4.5611868699779733e-07,0.0,-0.0009126424789428711,-0.001555074155330658,-0.0008515178412199021,-0.0014349474012851715,-0.00017526721581816672,-9.276100434362888e-05,0.0,0.0,0.0,-0.0,0.00015704941004514693,0.0,0.0,0.0,-0.07965895533561707,-0.03683919459581375,0.04440618306398392,0.23526807129383087,-0.11532478779554367,-0.16417481005191803,-0.03875555843114853,-0.03720398247241974,-0.9857711791992188,0.0,0.0,-0.800000011920929,-0.16840770840644836,-0.03569746017456055,0.04982214421033859,-0.10372273623943329,0.39037060737609863,-0.2870868444442749,0.28117722272872925,-0.34292706847190857,0.6223286986351013,-0.5223132371902466,0.5335917472839355,-0.4664461612701416,-2.0816452503204346,0.05724147707223892,0.23586083948612213,-0.8485581874847412,-0.1855243444442749,0.8934581875801086,-1.3184376955032349,0.03139175847172737,-0.7486571073532104,2.5246760845184326,-3.185298442840576,1.0923142433166504,-2.3632733821868896,-0.1961532086133957,-0.5886285901069641,-1.8485608100891113,0.4206623136997223,0.1401461660861969,-0.22089490294456482,-0.1612318903207779,1.4359983205795288,1.6532061100006104,-3.0986034870147705,-0.7870394587516785,0.0,0.0,-0.800000011920929
5,0.1,0.02,0,4,0.0,none,0.08408848941326141,0.0,0.0,-0.800000011920929,stop,0,0.08,4,none,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12338391691446304,-0.49543190002441406,0.4638478755950928,0.9987087249755859,0.0010234795045107603,1.8872995497076772e-05,-0.050791289657354355,0.15884408354759216,-0.06625589728355408,0.5189887285232544,0.1404309719800949,-0.2719581425189972,-0.03188525140285492,0.16467274725437164,-0.04873896762728691,0.5191127061843872,0.1673014611005783,-0.2563726007938385,-0.03133799880743027,0.00014166493201628327,-0.002042398788034916,-0.9999979138374329,-0.10162621736526489,none,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08000000566244125,0.0,0.0,0.0,0.0,0.0,0.0,0.02000001072883606,0.0,0.0,0.0,0.0,0.0,0.0,0.01000000536441803,0.0,0.0,0.0,0.0,0.0,0.0,0.08000000566244125,3.5499861240386963,0.5110859274864197,2.309600591659546,121.03826904296875,130.0,137.3376007080078,219.4120635986328,0.0,0.0,0.0,0.2390483319759369,-0.10058049112558365,0.07635791599750519,0.020814452320337296,-0.04363451153039932,-1.01412832736969,0.0,0.0,0.0,-0.1935770958662033,-0.014282546006143093,0.008932413533329964,-0.06524691730737686,0.37304139137268066,-0.3284548223018646,0.28769028186798096,-0.2816980481147766,0.6014100313186646,-0.5188556909561157,0.48643699288368225,-0.47399741411209106,-1.6832131147384644,0.351797878742218,0.20511890947818756,-0.7305496335029602,0.3314630091190338,1.1712415218353271,-1.4452357292175293,0.24299854040145874,0.05489477515220642,2.587611436843872,-2.7758898735046387,1.1226997375488281,-2.3632733821868896,-0.1961532086133957,-0.5886285901069641,-1.8485608100891113,0.4206623136997223,0.1401461660861969,-0.22089490294456482,-0.1612318903207779,1.4359983205795288,1.6532061100006104,-3.0986034870147705,-0.7870394587516785,0.0,0.0,0.0,0.2390483319759369,-0.10058049112558365,0.07635791599750519,0.020814452320337296,-0.04363451153039932,-1.01412832736969,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.8835312128067017,-1.1154966354370117,-0.3502335548400879,-1.1069107055664062,0.28756630420684814,-0.3013143241405487,-0.0156930610537529,0.25821101665496826,1.151661992073059,2.2704296112060547,-3.5499861240386963,-0.7063639760017395,-0.8835312128067017,-1.1154966354370117,-0.3502335548400879,-1.1069107055664062,0.28756630420684814,-0.3013143241405487,-0.0156930610537529,0.25821101665496826,1.151661992073059,2.2704296112060547,-3.5499861240386963,-0.7063639760017395,-2.3632733821868896,-0.1961532086133957,-0.5886285901069641,-1.8485608100891113,0.4206623136997223,0.1401461660861969,-0.22089490294456482,-0.1612318903207779,1.4359983205795288,1.6532061100006104,-3.0986034870147705,-0.7870394587516785,4.265867710113525,1.7929428815841675,-0.6736949682235718,-0.02342917211353779,-0.7877825498580933,-0.028764881193637848,-0.11861038208007812,0.0,-2.8921087505295873e-05,0.0,-0.04243234172463417,-0.06819841265678406,-0.03846555948257446,-0.06153874471783638,-0.009668197482824326,-0.005191849544644356,0.0,0.0,0.0,0.0,0.003419670509174466,0.0853173542022705,0.03585885763168335,-0.013473899364471437,-0.0004685834422707558,-0.015755650997161866,-0.000575297623872757,-0.0023722076416015626,0.0,-5.784217501059175e-07,0.0,-0.0008486468344926834,-0.0013639682531356812,-0.0007693111896514892,-0.0012307748943567276,-0.0001933639496564865,-0.00010383699089288711,0.0,0.0,0.0,0.0,6.839341018348933e-05,0.0,0.0,0.0,0.03689488023519516,0.015791073441505432,0.08480019122362137,0.26196151971817017,-0.30195656418800354,-0.02900717966258526,0.03340790048241615,0.0265551395714283,-1.0135308504104614,0.0,0.0,-0.800000011920929,-0.21710588037967682,0.020679879933595657,-0.029444221407175064,-0.13135439157485962,0.3385520279407501,-0.3128357529640198,0.23653565347194672,-0.26601850986480713,0.49346086382865906,-0.4690174162387848,0.4373961091041565,-0.3949422836303711,0.2594338357448578,-0.1681644469499588,0.03351455181837082,0.49012094736099243,-0.07243336737155914,-0.021465543657541275,-0.9469462633132935,0.3545888364315033,-0.6819795966148376,0.4097241759300232,-2.154299020767212,1.0612305402755737,-0.8835312128067017,-1.1154966354370117,-0.3502335548400879,-1.1069107055664062,0.28756630420684814,-0.3013143241405487,-0.0156930610537529,0.25821101665496826,1.151661992073059,2.2704296112060547,-3.5499861240386963,-0.7063639760017395,0.0,0.0,-0.800000011920929
