step,sim_time,policy_dt,episode_id,episode_step,episode_reset,reset_reason,reward_total,command_vx,command_vy,command_yaw,command_label,command_segment_id,command_hold_time_s,command_hold_steps,keys_pressed,is_forward,is_backward,is_left,is_right,is_yaw_left,is_yaw_right,is_stop,root_pos_w_x,root_pos_w_y,root_pos_w_z,root_quat_w_w,root_quat_w_x,root_quat_w_y,root_quat_w_z,root_lin_vel_w_x,root_lin_vel_w_y,root_lin_vel_w_z,root_ang_vel_w_x,root_ang_vel_w_y,root_ang_vel_w_z,base_lin_vel_x,base_lin_vel_y,base_lin_vel_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,projected_gravity_x,projected_gravity_y,projected_gravity_z,heading_w,foot_contact_state,foot_contact_count,FL_contact,FL_contact_force,FL_contact_force_x,FL_contact_force_y,FL_contact_force_z,FL_contact_time,FL_air_time,FR_contact,FR_contact_force,FR_contact_force_x,FR_contact_force_y,FR_contact_force_z,FR_contact_time,FR_air_time,BL_contact,BL_contact_force,BL_contact_force_x,BL_contact_force_y,BL_contact_force_z,BL_contact_time,BL_air_time,BR_contact,BR_contact_force,BR_contact_force_x,BR_contact_force_y,BR_contact_force_z,BR_contact_time,BR_air_time,action_abs_max,q_abs_max,qd_abs_max,qdd_abs_max,applied_torque_abs_max,computed_torque_abs_max,joint_power_abs_max,obs_000,obs_001,obs_002,obs_003,obs_004,obs_005,obs_006,obs_007,obs_008,obs_009,obs_010,obs_011,obs_012,obs_013,obs_014,obs_015,obs_016,obs_017,obs_018,obs_019,obs_020,obs_021,obs_022,obs_023,obs_024,obs_025,obs_026,obs_027,obs_028,obs_029,obs_030,obs_031,obs_032,obs_033,obs_034,obs_035,obs_036,obs_037,obs_038,obs_039,obs_040,obs_041,obs_042,obs_043,obs_044,obs_045,obs_046,obs_047,policy_action_00,policy_action_01,policy_action_02,policy_action_03,policy_action_04,policy_action_05,policy_action_06,policy_action_07,policy_action_08,policy_action_09,policy_action_10,policy_action_11,manager_action_00,manager_action_01,manager_action_02,manager_action_03,manager_action_04,manager_action_05,manager_action_06,manager_action_07,manager_action_08,manager_action_09,manager_action_10,manager_action_11,prev_action_00,prev_action_01,prev_action_02,prev_action_03,prev_action_04,prev_action_05,prev_action_06,prev_action_07,prev_action_08,prev_action_09,prev_action_10,prev_action_11,reward_rate_track_lin_vel_xy_exp,reward_rate_track_ang_vel_z_exp,reward_rate_lin_vel_z_l2,reward_rate_ang_vel_xy_l2,reward_rate_dof_torques_l2,reward_rate_dof_acc_l2,reward_rate_action_rate_l2,reward_rate_feet_air_time,reward_rate_flat_orientation_l2,reward_rate_dof_pos_limits,reward_rate_rear_thigh_posture,reward_rate_rear_calf_posture,reward_rate_front_thigh_posture,reward_rate_front_calf_posture,reward_rate_rear_hip_posture,reward_rate_front_hip_posture,reward_rate_fl_step_bonus,reward_rate_fr_step_bonus,reward_rate_bl_step_bonus,reward_rate_br_step_bonus,reward_rate_base_height,reward_step_track_lin_vel_xy_exp,reward_step_track_ang_vel_z_exp,reward_step_lin_vel_z_l2,reward_step_ang_vel_xy_l2,reward_step_dof_torques_l2,reward_step_dof_acc_l2,reward_step_action_rate_l2,reward_step_feet_air_time,reward_step_flat_orientation_l2,reward_step_dof_pos_limits,reward_step_rear_thigh_posture,reward_step_rear_calf_posture,reward_step_front_thigh_posture,reward_step_front_calf_posture,reward_step_rear_hip_posture,reward_step_front_hip_posture,reward_step_fl_step_bonus,reward_step_fr_step_bonus,reward_step_bl_step_bonus,reward_step_br_step_bonus,reward_step_base_height,termination_time_out,termination_base_contact,termination_base_height,termination_bad_orientation,obs_term_policy-base_lin_vel_000,obs_term_policy-base_lin_vel_001,obs_term_policy-base_lin_vel_002,obs_term_policy-base_ang_vel_000,obs_term_policy-base_ang_vel_001,obs_term_policy-base_ang_vel_002,obs_term_policy-projected_gravity_000,obs_term_policy-projected_gravity_001,obs_term_policy-projected_gravity_002,obs_term_policy-velocity_commands_000,obs_term_policy-velocity_commands_001,obs_term_policy-velocity_commands_002,obs_term_policy-joint_pos_000,obs_term_policy-joint_pos_001,obs_term_policy-joint_pos_002,obs_term_policy-joint_pos_003,obs_term_policy-joint_pos_004,obs_term_policy-joint_pos_005,obs_term_policy-joint_pos_006,obs_term_policy-joint_pos_007,obs_term_policy-joint_pos_008,obs_term_policy-joint_pos_009,obs_term_policy-joint_pos_010,obs_term_policy-joint_pos_011,obs_term_policy-joint_vel_000,obs_term_policy-joint_vel_001,obs_term_policy-joint_vel_002,obs_term_policy-joint_vel_003,obs_term_policy-joint_vel_004,obs_term_policy-joint_vel_005,obs_term_policy-joint_vel_006,obs_term_policy-joint_vel_007,obs_term_policy-joint_vel_008,obs_term_policy-joint_vel_009,obs_term_policy-joint_vel_010,obs_term_policy-joint_vel_011,obs_term_policy-actions_000,obs_term_policy-actions_001,obs_term_policy-actions_002,obs_term_policy-actions_003,obs_term_policy-actions_004,obs_term_policy-actions_005,obs_term_policy-actions_006,obs_term_policy-actions_007,obs_term_policy-actions_008,obs_term_policy-actions_009,obs_term_policy-actions_010,obs_term_policy-actions_011,command_term_base_velocity_000,command_term_base_velocity_001,command_term_base_velocity_002
1,0.02,0.02,0,0,0.0,none,-0.25695347785949707,0.0,0.0,-0.800000011920929,stop,0,0.0,0,none,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12230897694826126,-0.49137651920318604,0.4722546339035034,0.9984819293022156,-0.0015041359001770616,2.9408425689325668e-05,-0.055059827864170074,-1.235299825668335,0.16871625185012817,2.244983434677124,1.6434015035629272,-0.1081017479300499,-0.07696104794740677,-1.246120810508728,0.025117816403508186,2.2452023029327393,1.6453150510787964,0.07348152995109558,-0.07691634446382523,-0.00010690736962715164,0.003006943501532078,-0.9999954700469971,-0.11017533391714096,BL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999888241291,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999888241291,1.0,2.2284867763519287,2.994169108205824e-07,0.0,2.2284867763519287,0.009999999776482582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999999888241291,1.0979740619659424,0.03513696789741516,12.218850135803223,572.6133422851562,65.59211730957031,65.59211730957031,734.0489501953125,0.0,0.0,0.0,-0.0007778399740345776,0.006309899967163801,-0.002005700021982193,-0.015901580452919006,-0.01579584926366806,-0.9997488260269165,0.0,0.0,0.0,-2.636478275280796e-12,9.863897892925522e-12,1.296468314648802e-11,-1.0860547704216739e-11,-1.0693872870559673e-11,2.044724415825594e-12,1.7261433601922782e-11,4.052846599988946e-12,2.1730000611397404e-12,-4.796844345344997e-12,-1.137370362822021e-13,-1.2311334677411745e-12,-2.2419412992746857e-09,3.432447659434956e-10,-1.6979967432106946e-09,-2.867048265464689e-10,2.1409789496829035e-09,-1.1940270994159619e-10,7.928974143922574e-10,8.612309476685454e-11,-1.1107781361374691e-13,-4.145328524884917e-11,-2.9883420737952804e-10,-3.0478652934817774e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21938027441501617,-0.9429696798324585,-0.17846985161304474,0.900236964225769,0.2338685393333435,-0.2960398197174072,0.4091578722000122,-0.036162957549095154,-1.0979740619659424,0.7530415058135986,-0.7713737487792969,0.9910458326339722,0.21938027441501617,-0.9429696798324585,-0.17846985161304474,0.900236964225769,0.2338685393333435,-0.2960398197174072,0.4091578722000122,-0.036162957549095154,-1.0979740619659424,0.7530415058135986,-0.7713737487792969,0.9910458326339722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008006531745195389,1.757903814315796,-12.602334022521973,-0.6781152486801147,-0.6616906523704529,-0.5119887590408325,-0.13601143658161163,-0.0,-5.8845398598350585e-05,0.0,-0.004755333065986633,-0.0075910319574177265,-0.0046861073933541775,-0.007434295490384102,-0.0003179241612087935,-0.0003352384956087917,-0.0,0.0,0.0,0.0,0.0017334423027932644,0.00016013063490390777,0.03515807628631592,-0.25204668045043943,-0.013562304973602295,-0.013233813047409058,-0.010239775180816651,-0.0027202287316322325,-0.0,-1.1769079719670117e-06,0.0,-9.510666131973267e-05,-0.00015182063914835454,-9.372214786708355e-05,-0.00014868590980768204,-6.358483224175871e-06,-6.704769912175835e-06,-0.0,0.0,0.0,0.0,3.466884605586529e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6453150510787964,0.07348152995109558,-0.07691634446382523,-0.00010690736962715164,0.003006943501532078,-0.9999954700469971,0.0,0.0,-0.800000011920929,-0.0032076085917651653,-0.0031508752144873142,0.0033845645375549793,0.0033202050253748894,0.034471627324819565,-0.03346170112490654,0.03357589989900589,-0.033368490636348724,0.03513696789741516,-0.033872418105602264,0.03389761224389076,-0.03368689492344856,1.633126139640808,1.6936538219451904,-1.4533579349517822,-1.4874540567398071,-7.611289978027344,7.372438430786133,-8.25222110748291,6.068524360656738,-10.63618278503418,10.156187057495117,-12.218850135803223,7.482651710510254,0.21938027441501617,-0.9429696798324585,-0.17846985161304474,0.900236964225769,0.2338685393333435,-0.2960398197174072,0.4091578722000122,-0.036162957549095154,-1.0979740619659424,0.7530415058135986,-0.7713737487792969,0.9910458326339722,0.0,0.0,-0.800000011920929
2,0.04,0.02,0,1,0.0,none,-0.3876980245113373,0.0,0.0,-0.800000011920929,stop,0,0.02,1,none,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1359495371580124,-0.49333426356315613,0.5601150989532471,0.9984740018844604,-0.003333859611302614,0.00012169098772574216,-0.055122219026088715,-0.6769294738769531,0.13532157242298126,2.5993616580963135,0.8335305452346802,-0.2323451042175293,0.023844851180911064,-0.6873879432678223,0.04264271259307861,2.599789619445801,0.8540440201759338,-0.13933585584163666,0.022809501737356186,-0.00012452888768166304,0.00667096022516489,-0.9999777674674988,-0.11030053347349167,FL+FR+BL+BR,4,1.0,204.9700927734375,2.7539545044419356e-05,0.0,204.9700927734375,0.019999995827674866,0.0,1.0,116.08704376220703,1.559732118039392e-05,0.0,116.08704376220703,0.019999995827674866,0.0,1.0,264.3943176269531,3.552371708792634e-05,0.0,264.3943176269531,0.029999995604157448,0.0,1.0,185.6664581298828,2.494592990842648e-05,0.0,185.6664581298828,0.019999995827674866,0.0,4.094306945800781,0.08451332896947861,13.203392028808594,520.833984375,130.0,211.53717041015625,1645.566650390625,0.0,0.0,0.0,0.004083659965544939,-0.008006390184164047,0.0018738199723884463,-0.01516611035913229,-0.016129110008478165,-0.9997549653053284,0.0,0.0,0.0,-0.0032076085917651653,-0.0031508752144873142,0.0033845645375549793,0.0033202050253748894,0.034471627324819565,-0.03346170112490654,0.03357589989900589,-0.033368490636348724,0.03513696789741516,-0.033872418105602264,0.03389761224389076,-0.03368689492344856,1.633126139640808,1.6936538219451904,-1.4533579349517822,-1.4874540567398071,-7.611289978027344,7.372438430786133,-8.25222110748291,6.068524360656738,-10.63618278503418,10.156187057495117,-12.218850135803223,7.482651710510254,0.21938027441501617,-0.9429696798324585,-0.17846985161304474,0.900236964225769,0.2338685393333435,-0.2960398197174072,0.4091578722000122,-0.036162957549095154,-1.0979740619659424,0.7530415058135986,-0.7713737487792969,0.9910458326339722,-1.0451189279556274,0.19233666360378265,-0.6453092098236084,0.38657382130622864,0.762171745300293,1.0818626880645752,2.451829671859741,-1.6907894611358643,4.094306945800781,-0.7405415177345276,2.7380971908569336,-3.9286513328552246,-1.0451189279556274,0.19233666360378265,-0.6453092098236084,0.38657382130622864,0.762171745300293,1.0818626880645752,2.451829671859741,-1.6907894611358643,4.094306945800781,-0.7405415177345276,2.7380971908569336,-3.9286513328552246,0.21938027441501617,-0.9429696798324585,-0.17846985161304474,0.900236964225769,0.2338685393333435,-0.2960398197174072,0.4091578722000122,-0.036162957549095154,-1.0979740619659424,0.7530415058135986,-0.7713737487792969,0.9910458326339722,0.5999026894569397,1.7962578535079956,-16.89726448059082,-0.18720142543315887,-1.5540885925292969,-1.1695940494537354,-1.954201579093933,-0.0,-0.0002893619239330292,0.0,-0.011684007942676544,-0.01834908500313759,-0.011466854251921177,-0.01790795475244522,-0.0007080576615408063,-0.0007457061437889934,0.0,-0.0,-0.0,-0.0,0.04243868216872215,0.011998053789138794,0.03592515707015991,-0.3379452896118164,-0.0037440285086631775,-0.03108177185058594,-0.023391880989074708,-0.03908403158187866,-0.0,-5.7872384786605835e-06,0.0,-0.0002336801588535309,-0.0003669817000627518,-0.00022933708503842354,-0.00035815909504890444,-1.4161153230816126e-05,-1.4914122875779867e-05,0.0,-0.0,-0.0,-0.0,0.0008487736433744431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8540440201759338,-0.13933585584163666,0.022809501737356186,-0.00012452888768166304,0.00667096022516489,-0.9999777674674988,0.0,0.0,-0.800000011920929,-0.00719047524034977,-0.006970677059143782,0.007571457419544458,0.007342665456235409,0.08450501412153244,-0.08240939676761627,0.08194655925035477,-0.08186566829681396,0.08451332896947861,-0.08229652047157288,0.08123072981834412,-0.08156885951757431,1.11081862449646,0.7357382774353027,-1.2416529655456543,-0.737055778503418,-8.087327003479004,7.401292324066162,-7.6653008460998535,7.714885234832764,-12.658205032348633,11.826993942260742,-13.203392028808594,12.804948806762695,-1.0451189279556274,0.19233666360378265,-0.6453092098236084,0.38657382130622864,0.762171745300293,1.0818626880645752,2.451829671859741,-1.6907894611358643,4.094306945800781,-0.7405415177345276,2.7380971908569336,-3.9286513328552246,0.0,0.0,-0.800000011920929
3,0.06,0.02,0,2,0.0,none,-0.541130542755127,0.0,0.0,-0.800000011920929,stop,0,0.04,2,none,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15092848241329193,-0.49459749460220337,0.6285155415534973,0.9984725713729858,-0.0028812584932893515,-0.0031762211583554745,-0.05508280172944069,0.5465510487556458,-0.0293731726706028,3.0405142307281494,-0.12734395265579224,-0.6314077973365784,-0.032148610800504684,0.5667040944099426,0.014504375867545605,3.0369298458099365,-0.05734113231301308,-0.6414018869400024,-0.03523401543498039,-0.0066601550206542015,0.0054038045927882195,-0.9999632239341736,-0.11020440608263016,none,0,0.0,0.0,0.0,0.0,0.0,0.0,0.004999998956918716,0.0,0.0,0.0,0.0,0.0,0.0,0.004999998956918716,0.0,0.0,0.0,0.0,0.0,0.0,0.009999997913837433,0.0,0.0,0.0,0.0,0.0,0.0,0.009999997913837433,7.095302581787109,0.21663282811641693,16.31406593322754,1205.2591552734375,130.0,311.06512451171875,1549.8363037109375,0.0,0.0,0.0,0.0011555900564417243,-0.0019505600212141871,0.0015445100143551826,-0.016342300921678543,-0.016156040132045746,-0.999735951423645,0.0,0.0,0.0,-0.00719047524034977,-0.006970677059143782,0.007571457419544458,0.007342665456235409,0.08450501412153244,-0.08240939676761627,0.08194655925035477,-0.08186566829681396,0.08451332896947861,-0.08229652047157288,0.08123072981834412,-0.08156885951757431,1.11081862449646,0.7357382774353027,-1.2416529655456543,-0.737055778503418,-8.087327003479004,7.401292324066162,-7.6653008460998535,7.714885234832764,-12.658205032348633,11.826993942260742,-13.203392028808594,12.804948806762695,-1.0451189279556274,0.19233666360378265,-0.6453092098236084,0.38657382130622864,0.762171745300293,1.0818626880645752,2.451829671859741,-1.6907894611358643,4.094306945800781,-0.7405415177345276,2.7380971908569336,-3.9286513328552246,-2.9735844135284424,1.4735107421875,1.7078931331634521,-1.5327987670898438,2.696549415588379,-2.4137277603149414,5.639338970184326,-4.44554328918457,7.091361999511719,-4.441714286804199,6.306015491485596,-7.095302581787109,-2.9735844135284424,1.4735107421875,1.7078931331634521,-1.5327987670898438,2.696549415588379,-2.4137277603149414,5.639338970184326,-4.44554328918457,7.091361999511719,-4.441714286804199,6.306015491485596,-7.095302581787109,-1.0451189279556274,0.19233666360378265,-0.6453092098236084,0.38657382130622864,0.762171745300293,1.0818626880645752,2.451829671859741,-1.6907894611358643,4.094306945800781,-0.7405415177345276,2.7380971908569336,-3.9286513328552246,1.1060982942581177,1.791083812713623,-23.057357788085938,-0.10367108881473541,-2.1637580394744873,-2.2580976486206055,-2.3432633876800537,0.0,-0.0004781319585163146,0.0,-0.026122573763132095,-0.04765696823596954,-0.0233913641422987,-0.04034080356359482,-0.0005445596762001514,-0.0005647694924846292,0.0,0.0,0.0,0.0,0.11153730750083923,0.022121965885162354,0.03582167625427246,-0.4611471557617188,-0.0020734217762947084,-0.043275160789489744,-0.04516195297241211,-0.04686526775360107,0.0,-9.562639170326293e-06,0.0,-0.0005224514752626419,-0.0009531393647193908,-0.000467827282845974,-0.0008068160712718964,-1.0891193524003029e-05,-1.1295389849692583e-05,0.0,0.0,0.0,0.0,0.0022307461500167846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05734113231301308,-0.6414018869400024,-0.03523401543498039,-0.0066601550206542015,0.0054038045927882195,-0.9999632239341736,0.0,0.0,-0.800000011920929,-0.005591996945440769,-0.005299197044223547,0.005681540817022324,0.005613849498331547,0.18675951659679413,-0.18642008304595947,0.16698051989078522,-0.1671818345785141,0.21661235392093658,-0.21663282811641693,0.1841123253107071,-0.1826222538948059,-0.09073734283447266,0.17419464886188507,0.19357924163341522,-0.08523231744766235,-2.7096877098083496,4.134329795837402,-5.045812606811523,5.4808454513549805,-6.742913246154785,9.546655654907227,-16.31406593322754,13.768411636352539,-2.9735844135284424,1.4735107421875,1.7078931331634521,-1.5327987670898438,2.696549415588379,-2.4137277603149414,5.639338970184326,-4.44554328918457,7.091361999511719,-4.441714286804199,6.306015491485596,-7.095302581787109,0.0,0.0,-0.800000011920929
4,0.08,0.02,0,3,0.0,none,-0.4506934583187103,0.0,0.0,-0.800000011920929,stop,0,0.06,3,none,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1763603240251541,-0.4972040057182312,0.6829434037208557,0.9983869194984436,-0.003430201904848218,-0.01477776002138853,-0.054712288081645966,1.3092399835586548,-0.15357492864131927,2.831037759780884,-0.04701266810297966,-1.0209441184997559,0.02076534554362297,1.40219247341156,-0.024300018325448036,2.790292978286743,0.06534253060817719,-1.020057201385498,0.01348167471587658,-0.029883192852139473,0.0052322871051728725,-0.9995396733283997,-0.10941362380981445,none,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005000002682209015,0.0,0.0,0.0,0.0,0.0,0.0,0.01000000536441803,0.0,0.0,0.0,0.0,0.0,0.0,0.030000004917383194,0.0,0.0,0.0,0.0,0.0,0.0,0.030000004917383194,8.001662254333496,0.4515787363052368,10.124334335327148,791.8480224609375,130.0,280.2546691894531,961.811767578125,0.0,0.0,0.0,0.0003047299978788942,-0.0012174199800938368,0.0021167099475860596,-0.016623370349407196,-0.016113590449094772,-0.9997320175170898,0.0,0.0,0.0,-0.005591996945440769,-0.005299197044223547,0.005681540817022324,0.005613849498331547,0.18675951659679413,-0.18642008304595947,0.16698051989078522,-0.1671818345785141,0.21661235392093658,-0.21663282811641693,0.1841123253107071,-0.1826222538948059,-0.09073734283447266,0.17419464886188507,0.19357924163341522,-0.08523231744766235,-2.7096877098083496,4.134329795837402,-5.045812606811523,5.4808454513549805,-6.742913246154785,9.546655654907227,-16.31406593322754,13.768411636352539,-2.9735844135284424,1.4735107421875,1.7078931331634521,-1.5327987670898438,2.696549415588379,-2.4137277603149414,5.639338970184326,-4.44554328918457,7.091361999511719,-4.441714286804199,6.306015491485596,-7.095302581787109,-3.209162950515747,1.891923189163208,2.450287103652954,-3.317586660385132,3.6021556854248047,-4.643599510192871,6.6025238037109375,-5.422952651977539,8.001662254333496,-6.8333563804626465,7.643685817718506,-6.958656311035156,-3.209162950515747,1.891923189163208,2.450287103652954,-3.317586660385132,3.6021556854248047,-4.643599510192871,6.6025238037109375,-5.422952651977539,8.001662254333496,-6.8333563804626465,7.643685817718506,-6.958656311035156,-2.9735844135284424,1.4735107421875,1.7078931331634521,-1.5327987670898438,2.696549415588379,-2.4137277603149414,5.639338970184326,-4.44554328918457,7.091361999511719,-4.441714286804199,6.306015491485596,-7.095302581787109,0.0015328257577493787,1.798691749572754,-19.464338302612305,-0.2611965835094452,-2.4219117164611816,-1.60524582862854,-0.4999830424785614,0.0,-0.005982482805848122,0.0,-0.05410344526171684,-0.09925191849470139,-0.0424511656165123,-0.06932888925075531,-0.0005766270915046334,-0.0004477841721381992,0.0,0.0,0.0,0.0,0.18991920351982117,3.0656515154987576e-05,0.03597383499145508,-0.3892867660522461,-0.005223931670188904,-0.04843823432922363,-0.0321049165725708,-0.009999660849571228,0.0,-0.00011964965611696243,0.0,-0.001082068905234337,-0.001985038369894028,-0.0008490233123302459,-0.0013865777850151063,-1.1532541830092668e-05,-8.955683442763984e-06,0.0,0.0,0.0,0.0,0.0037983840703964236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06534253060817719,-1.020057201385498,0.01348167471587658,-0.029883192852139473,0.0052322871051728725,-0.9995396733283997,0.0,0.0,-0.800000011920929,-0.005875193979591131,-0.005657347850501537,0.004476318601518869,0.004479365423321724,0.38732272386550903,-0.38558363914489746,0.3038276433944702,-0.302617609500885,0.4515787363052368,-0.4507114887237549,0.3200424909591675,-0.3102201223373413,-0.0957227274775505,0.013796485960483551,-0.11267067492008209,-0.09879934042692184,-0.1576700210571289,-1.5445737838745117,-2.378852605819702,2.557826280593872,-5.990760803222656,7.021462917327881,-9.81778335571289,10.124334335327148,-3.209162950515747,1.891923189163208,2.450287103652954,-3.317586660385132,3.6021556854248047,-4.643599510192871,6.6025238037109375,-5.422952651977539,8.001662254333496,-6.8333563804626465,7.643685817718506,-6.958656311035156,0.0,0.0,-0.800000011920929
5,0.1,0.02,0,4,0.0,none,-0.26162707805633545,0.0,0.0,-0.800000011920929,stop,0,0.08,4,none,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2079027146100998,-0.5009727478027344,0.7274520397186279,0.9981282949447632,-0.0030560665763914585,-0.027775738388299942,-0.05439663305878639,1.4683526754379272,-0.1727030873298645,2.2878642082214355,-0.10218343138694763,-0.8568592667579651,-0.012654329650104046,1.603738784790039,-0.019024692475795746,2.2017874717712402,-0.00922633707523346,-0.862846851348877,-0.014819430187344551,-0.05577997863292694,0.0030788800213485956,-0.9984383583068848,-0.10880347341299057,none,0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000013411045074,0.0,0.0,0.0,0.0,0.0,0.0,0.03000001609325409,0.0,0.0,0.0,0.0,0.0,0.0,0.050000015646219254,0.0,0.0,0.0,0.0,0.0,0.0,0.050000015646219254,7.631814479827881,0.6914169788360596,5.148821830749512,351.07110595703125,130.0,169.58367919921875,203.7229461669922,0.0,0.0,0.0,-0.005619230214506388,0.00030621999758295715,0.0012032700469717383,-0.016903389245271683,-0.01610752008855343,-0.9997273683547974,0.0,0.0,0.0,-0.005875193979591131,-0.005657347850501537,0.004476318601518869,0.004479365423321724,0.38732272386550903,-0.38558363914489746,0.3038276433944702,-0.302617609500885,0.4515787363052368,-0.4507114887237549,0.3200424909591675,-0.3102201223373413,-0.0957227274775505,0.013796485960483551,-0.11267067492008209,-0.09879934042692184,-0.1576700210571289,-1.5445737838745117,-2.378852605819702,2.557826280593872,-5.990760803222656,7.021462917327881,-9.81778335571289,10.124334335327148,-3.209162950515747,1.891923189163208,2.450287103652954,-3.317586660385132,3.6021556854248047,-4.643599510192871,6.6025238037109375,-5.422952651977539,8.001662254333496,-6.8333563804626465,7.643685817718506,-6.958656311035156,-2.663747787475586,0.7713183164596558,2.2249128818511963,-2.2492895126342773,3.8279216289520264,-4.272790431976318,4.386096954345703,-4.797887802124023,7.631814479827881,-6.676172733306885,6.791082859039307,-5.417526721954346,-2.663747787475586,0.7713183164596558,2.2249128818511963,-2.2492895126342773,3.8279216289520264,-4.272790431976318,4.386096954345703,-4.797887802124023,7.631814479827881,-6.676172733306885,6.791082859039307,-5.417526721954346,-3.209162950515747,1.891923189163208,2.450287103652954,-3.317586660385132,3.6021556854248047,-4.643599510192871,6.6025238037109375,-5.422952651977539,8.001662254333496,-6.8333563804626465,7.643685817718506,-6.958656311035156,0.00013597143697552383,1.7984192371368408,-12.119669914245605,-0.18614745140075684,-1.7198294401168823,-0.40500694513320923,-0.2875128388404846,0.0,-0.020285755395889282,0.0,-0.08679833263158798,-0.15191859006881714,-0.06678713113069534,-0.10455553233623505,-0.000554514117538929,-0.0002718190080486238,0.0,0.0,0.0,0.0,0.2694287598133087,2.7194287395104766e-06,0.035968384742736816,-0.2423933982849121,-0.003722949028015137,-0.034396588802337646,-0.008100138902664185,-0.0057502567768096926,0.0,-0.00040571510791778567,0.0,-0.0017359666526317596,-0.0030383718013763427,-0.0013357426226139068,-0.002091110646724701,-1.109028235077858e-05,-5.436380160972476e-06,0.0,0.0,0.0,0.0,0.005388575196266175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00922633707523346,-0.862846851348877,-0.014819430187344551,-0.05577997863292694,0.0030788800213485956,-0.9984383583068848,0.0,0.0,-0.800000011920929,-0.005759229883551598,-0.005331053398549557,0.0028210817836225033,0.0026152990758419037,0.6196628212928772,-0.620313286781311,0.47699812054634094,-0.4771037697792053,0.6896611452102661,-0.6914169788360596,0.48077917098999023,-0.46972569823265076,0.12229977548122406,0.0041246674954891205,-0.07936713099479675,0.0639156848192215,4.145384788513184,-5.148821830749512,3.1034774780273438,-2.812011480331421,-1.475804090499878,-0.27188798785209656,-1.8506019115447998,1.1424829959869385,-2.663747787475586,0.7713183164596558,2.2249128818511963,-2.2492895126342773,3.8279216289520264,-4.272790431976318,4.386096954345703,-4.797887802124023,7.631814479827881,-6.676172733306885,6.791082859039307,-5.417526721954346,0.0,0.0,-0.800000011920929
