run_id,wall_time,elapsed_s,phase,step,mode,vx,vy,vxy,yaw,policy_vx,policy_vy,policy_vxy,policy_yaw,speed,imu,gravity_x,gravity_y,gravity_z,imu_roll_deg,imu_pitch_deg,imu_correction_abs_max,act_max,tau_cmd,tau_cmd_max,cmds,bus_counts,tau_fb,tau_fb_max,fault_reason,policy_joint_order,policy_sha256,compact_line,obs_000,obs_001,obs_002,obs_003,obs_004,obs_005,obs_006,obs_007,obs_008,obs_009,obs_010,obs_011,obs_012,obs_013,obs_014,obs_015,obs_016,obs_017,obs_018,obs_019,obs_020,obs_021,obs_022,obs_023,obs_024,obs_025,obs_026,obs_027,obs_028,obs_029,obs_030,obs_031,obs_032,obs_033,obs_034,obs_035,obs_036,obs_037,obs_038,obs_039,obs_040,obs_041,obs_042,obs_043,obs_044,obs_045,obs_046,obs_047,action_00,action_01,action_02,action_03,action_04,action_05,action_06,action_07,action_08,action_09,action_10,action_11,sent_action_00,sent_action_01,sent_action_02,sent_action_03,sent_action_04,sent_action_05,sent_action_06,sent_action_07,sent_action_08,sent_action_09,sent_action_10,sent_action_11,q_00,q_01,q_02,q_03,q_04,q_05,q_06,q_07,q_08,q_09,q_10,q_11,qd_00,qd_01,qd_02,qd_03,qd_04,qd_05,qd_06,qd_07,qd_08,qd_09,qd_10,qd_11,q_target_00,q_target_01,q_target_02,q_target_03,q_target_04,q_target_05,q_target_06,q_target_07,q_target_08,q_target_09,q_target_10,q_target_11
20260708_154229_040126,2026-07-08T15:42:33.117,4.077672,policy,90,sit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,3.1920182704925537,4.4707818031311035,12,can0:12,2.6383252143859863,4.405652046203613,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000090 mode=sit    vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 3.192 tau_cmd_max= 4.471 cmds=12 bus=can0:12 tau_fb= 2.638 tau_fb_max= 4.406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057526033371686935,-0.05560849979519844,-0.05867655575275421,0.05445798113942146,0.16375744342803955,-0.2044091820716858,0.04256926476955414,0.00613611051812768,0.9994189739227295,-0.8099665641784668,0.8011459112167358,-0.813801646232605,-0.0714133158326149,0.01739555038511753,-0.03891110047698021,0.04669332131743431,0.2389599233865738,-0.251777708530426,0.2224799394607544,-0.07049775868654251,0.33051544427871704,-0.20187993347644806,0.3735465705394745,-0.22751548886299133,0.0,0.0,0.0,0.0,0.2389957755804062,-0.2834825813770294,0.1089867502450943,-0.07984023541212082,1.034005045890808,-0.8391836881637573,0.8299795389175415,-0.8472373485565186
20260708_154229_040126,2026-07-08T15:42:33.318,4.278180,policy,95,sit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,3.1791746616363525,4.51033353805542,12,can0:12,2.393261671066284,4.358043193817139,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000095 mode=sit    vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 3.179 tau_cmd_max= 4.510 cmds=12 bus=can0:12 tau_fb= 2.393 tau_fb_max= 4.358",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057909540832042694,-0.05560849979519844,-0.05867655575275421,0.05445798113942146,0.21016177535057068,-0.25234752893447876,0.08974061161279678,-0.06212811917066574,1.0431387424468994,-0.8548368811607361,0.8448656797409058,-0.8602060079574585,-0.03021332435309887,-0.01831110566854477,-0.06088442727923393,-0.01144444104284048,0.29801324009895325,-0.1519821733236313,0.3401287794113159,-0.38544878363609314,0.6395153403282166,-0.1519821733236313,0.5708487033843994,-0.13687551021575928,0.0,0.0,0.0,0.0,0.28899574279785156,-0.3334825336933136,0.15898676216602325,-0.12984022498130798,1.0840049982070923,-0.8891836404800415,0.8799794912338257,-0.8972373008728027
20260708_154229_040126,2026-07-08T15:42:33.518,4.478613,policy,100,sit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,3.577634811401367,4.499298572540283,12,can0:12,2.761009931564331,4.394665241241455,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000100 mode=sit    vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 3.578 tau_cmd_max= 4.499 cmds=12 bus=can0:12 tau_fb= 2.761 tau_fb_max= 4.395",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057909540832042694,-0.05560849979519844,-0.05829304829239845,0.05445798113942146,0.2565661072731018,-0.29645082354545593,0.13461092114448547,-0.0924251601099968,1.0845575332641602,-0.909294843673706,0.8805318474769592,-0.9135134220123291,0.03021332435309887,0.016022218391299248,0.06729331612586975,-0.02151555009186268,0.2604754865169525,-0.2453688234090805,0.24262215197086334,0.0714133158326149,0.09979552775621414,-0.20462660491466522,0.221564382314682,-0.2719199061393738,0.0,0.0,0.0,0.0,0.33899569511413574,-0.3834824860095978,0.2089867889881134,-0.17984025180339813,1.1340049505233765,-0.9391835927963257,0.9299794435501099,-0.9472372531890869
20260708_154229_040126,2026-07-08T15:42:33.719,4.678999,policy,105,sit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,3.4749889373779297,4.566365718841553,12,can0:12,2.8058717250823975,4.354381084442139,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000105 mode=sit    vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 3.475 tau_cmd_max= 4.566 cmds=12 bus=can0:12 tau_fb= 2.806 tau_fb_max= 4.354",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057526033371686935,-0.05560849979519844,-0.05867655575275421,0.05445798113942146,0.30258694291114807,-0.3482242524623871,0.17986473441123962,-0.14765015244483948,1.1474525928497314,-0.9553157091140747,0.9399754405021667,-0.9606847763061523,-0.015106662176549435,0.06042664870619774,-0.09201330691576004,-0.016022218391299248,0.25131991505622864,-0.18860438466072083,0.2229377180337906,-0.4976043105125427,-0.02471999265253544,-0.287026584148407,0.014191106893122196,-0.1982177197933197,0.0,0.0,0.0,0.0,0.3889956474304199,-0.43348243832588196,0.25898680090904236,-0.22984027862548828,1.1840049028396606,-0.9891835451126099,0.979979395866394,-0.9972372055053711
20260708_154229_040126,2026-07-08T15:42:33.919,4.879397,policy,110,sit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,3.3789284229278564,4.438799858093262,12,can0:12,2.8238775730133057,4.453260898590088,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000110 mode=sit    vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 3.379 tau_cmd_max= 4.439 cmds=12 bus=can0:12 tau_fb= 2.824 tau_fb_max= 4.453",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057909540832042694,-0.05522499233484268,-0.05829304829239845,0.054074473679065704,0.35320985317230225,-0.39232754707336426,0.23087115585803986,-0.1921369582414627,1.1984590291976929,-1.0086231231689453,1.0028705596923828,-1.0132251977920532,0.05310220643877983,-0.007324442267417908,0.09155552834272385,-0.08926664292812347,0.2604754865169525,-0.1597643941640854,0.20096439123153687,-0.0068666646257042885,0.299844354391098,-0.22888882458209991,0.2151554971933365,-0.19959105551242828,0.0,0.0,0.0,0.0,0.4389955997467041,-0.48348239064216614,0.30898675322532654,-0.27984026074409485,1.2340048551559448,-1.039183497428894,1.0299793481826782,-1.0472371578216553
20260708_154229_040126,2026-07-08T15:42:34.120,5.080423,policy,115,sit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,3.296841621398926,4.300290584564209,12,can0:12,2.675252676010132,4.383678913116455,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000115 mode=sit    vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 3.297 tau_cmd_max= 4.300 cmds=12 bus=can0:12 tau_fb= 2.675 tau_fb_max= 4.384",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057526033371686935,-0.05560849979519844,-0.05829304829239845,0.054074473679065704,0.3996141850948334,-0.43643084168434143,0.2768919765949249,-0.23662376403808594,1.2375767230987549,-1.0527263879776,1.0465903282165527,-1.0603965520858765,-0.03341776877641678,0.017853328958153725,0.0398266538977623,-0.017853328958153725,0.3492843508720398,-0.2536088228225708,0.19501326978206635,-0.4701376259326935,0.6070131659507751,-0.23346659541130066,0.4271065294742584,-0.2705465853214264,0.0,0.0,0.0,0.0,0.4889955520629883,-0.5,0.3589867055416107,-0.32984021306037903,1.284004807472229,-1.0891834497451782,1.0799793004989624,-1.0972371101379395
20260708_154229_040126,2026-07-08T15:42:34.321,5.281134,policy,120,sit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,3.5469963550567627,4.516355514526367,12,can0:12,2.8061769008636475,4.409314155578613,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000120 mode=sit    vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 3.547 tau_cmd_max= 4.516 cmds=12 bus=can0:12 tau_fb= 2.806 tau_fb_max= 4.409",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057526033371686935,-0.05560849979519844,-0.05829304829239845,0.054074473679065704,0.4375813603401184,-0.4394989013671875,0.3198447525501251,-0.2922322452068329,1.2828305959701538,-1.1087183952331543,1.0780378580093384,-1.1129369735717773,-0.05813775956630707,-0.014648884534835815,0.03021332435309887,-0.015564439818263054,0.0952177494764328,-0.0238044373691082,0.27237769961357117,0.07553330808877945,0.0796533077955246,-0.1574755162000656,0.20874661207199097,-0.21744437515735626,0.0,0.0,0.0,0.0,0.5,-0.5,0.4089866578578949,-0.3798401653766632,1.3340047597885132,-1.1391834020614624,1.1299792528152466,-1.1472370624542236
20260708_154229_040126,2026-07-08T15:42:34.521,5.481499,policy,125,sit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,3.4845502376556396,4.688421249389648,12,can0:12,2.8699607849121094,4.4276251792907715,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000125 mode=sit    vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 3.485 tau_cmd_max= 4.688 cmds=12 bus=can0:12 tau_fb= 2.870 tau_fb_max= 4.428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057526033371686935,-0.05560849979519844,-0.05867655575275421,0.05445798113942146,0.44371747970581055,-0.4394989013671875,0.3697006404399872,-0.31792721152305603,1.3480267524719238,-1.1509041786193848,1.1386319398880005,-1.1612589359283447,-0.06591998040676117,0.005493331700563431,-0.012817773967981339,-0.016022218391299248,-0.0009155552834272385,-0.0068666646257042885,0.12451551854610443,-0.504013180732727,0.051271095871925354,-0.25818657875061035,0.029755547642707825,-0.29801324009895325,0.0,0.0,0.0,0.0,0.5,-0.5,0.4589866101741791,-0.4298401176929474,1.3840047121047974,-1.1891833543777466,1.1799792051315308,-1.1972370147705078
20260708_154229_040126,2026-07-08T15:42:34.722,5.681985,policy,130,sit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,3.2260560989379883,4.409135818481445,12,can0:12,2.8174686431884766,4.391003131866455,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000130 mode=sit    vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 3.226 tau_cmd_max= 4.409 cmds=12 bus=can0:12 tau_fb= 2.817 tau_fb_max= 4.391",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057909540832042694,-0.05560849979519844,-0.05867655575275421,0.05445798113942146,0.4441010057926178,-0.4394989013671875,0.4191730320453644,-0.3938615918159485,1.3971155881881714,-1.208430290222168,1.202677607536316,-1.2122653722763062,0.03662221133708954,0.02700888179242611,0.007782219909131527,-0.00045777764171361923,-0.00595110934227705,0.013733329251408577,0.30579546093940735,0.03891110047698021,0.21973326802253723,-0.2609332501888275,0.299844354391098,-0.1904354989528656,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.47984007000923157,1.4340046644210815,-1.2391833066940308,1.229979157447815,-1.247236967086792
20260708_154229_040126,2026-07-08T15:42:34.922,5.882502,policy,135,sit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,3.1405248641967773,4.362837791442871,12,can0:12,2.7045505046844482,4.4276251792907715,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000135 mode=sit    vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 3.141 tau_cmd_max= 4.363 cmds=12 bus=can0:12 tau_fb= 2.705 tau_fb_max= 4.428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057909540832042694,-0.05560849979519844,-0.05867655575275421,0.05445798113942146,0.4441010057926178,-0.4394989013671875,0.43528032302856445,-0.4168719947338104,1.4358497858047485,-1.2552180290222168,1.2448633909225464,-1.260587215423584,-0.023346660658717155,0.03021332435309887,0.021057771518826485,-0.059053316712379456,0.014648884534835815,0.03433332219719887,-0.05401776358485222,-0.4985198378562927,0.6271553635597229,-0.21149326860904694,0.5145420432090759,-0.347453236579895,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5,1.4840046167373657,-1.289183259010315,1.2799791097640991,-1.2972369194030762
20260708_154229_040126,2026-07-08T15:42:35.123,6.082868,policy,140,sit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,3.3282053470611572,4.4683098793029785,12,can0:12,2.687459945678711,4.456923007965088,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000140 mode=sit    vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 3.328 tau_cmd_max= 4.468 cmds=12 bus=can0:12 tau_fb= 2.687 tau_fb_max= 4.457",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057909540832042694,-0.05522499233484268,-0.05867655575275421,0.05445798113942146,0.4441010057926178,-0.4394989013671875,0.43528032302856445,-0.44755256175994873,1.4834046363830566,-1.3073750734329224,1.2774615287780762,-1.312744140625,-0.01739555038511753,0.051271095871925354,-0.037537768483161926,0.013733329251408577,0.010986663401126862,0.0393688790500164,0.03479110077023506,0.11719107627868652,0.1359599530696869,-0.382702112197876,0.16571550071239471,-0.19592882692813873,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5,1.53400456905365,-1.3391832113265991,1.3299790620803833,-1.3472368717193604
20260708_154229_040126,2026-07-08T15:42:35.323,6.283180,policy,145,sit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,3.2373297214508057,4.28883171081543,12,can0:12,2.8672139644622803,4.489882946014404,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000145 mode=sit    vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 3.237 tau_cmd_max= 4.289 cmds=12 bus=can0:12 tau_fb= 2.867 tau_fb_max= 4.490",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057909540832042694,-0.05560849979519844,-0.05829304829239845,0.05445798113942146,0.44371747970581055,-0.4394989013671875,0.43528032302856445,-0.4471690356731415,1.547833800315857,-1.3507113456726074,1.338822603225708,-1.3618329763412476,-0.03021332435309887,-0.007782219909131527,0.06500442326068878,0.0791955292224884,-0.018768884241580963,-0.0476088747382164,-0.01739555038511753,0.025177771225571632,0.04348887503147125,-0.31403547525405884,-0.0050355540588498116,-0.3080843389034271,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5,1.584004521369934,-1.3891831636428833,1.3799790143966675,-1.3972368240356445
20260708_154229_040126,2026-07-08T15:42:35.524,6.483924,policy,150,sit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,3.0441484451293945,4.435349464416504,12,can0:12,2.7915284633636475,4.372692108154297,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000150 mode=sit    vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 3.044 tau_cmd_max= 4.435 cmds=12 bus=can0:12 tau_fb= 2.792 tau_fb_max= 4.373",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057909540832042694,-0.05560849979519844,-0.05867655575275421,0.05445798113942146,0.4441010057926178,-0.4394989013671875,0.4348968267440796,-0.4471690356731415,1.5980732440948486,-1.4078538417816162,1.4009506702423096,-1.4136064052581787,-0.0398266538977623,0.019226660951972008,-0.019226660951972008,-0.09338664263486862,-0.0315866582095623,0.009155552834272385,-0.0787377581000328,0.023346660658717155,0.317697674036026,-0.21835993230342865,0.29114657640457153,-0.2545243799686432,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5,1.6340044736862183,-1.4391831159591675,1.4299789667129517,-1.4472367763519287
20260708_154229_040126,2026-07-08T15:42:35.724,6.684423,policy,155,sit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,none,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,3.0968523025512695,4.491381645202637,12,can0:12,2.7155368328094482,4.4276251792907715,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000155 mode=sit    vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.10 imu=none tilt_rp=[-0.0,+0.0]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 3.097 tau_cmd_max= 4.491 cmds=12 bus=can0:12 tau_fb= 2.716 tau_fb_max= 4.428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057909540832042694,-0.05560849979519844,-0.05867655575275421,0.05445798113942146,0.4441010057926178,-0.4394989013671875,0.43528032302856445,-0.44755256175994873,1.6134135723114014,-1.4557921886444092,1.445054054260254,-1.4600107669830322,-0.04028443247079849,0.016937773674726486,-0.050355542451143265,-0.005493331700563431,0.015564439818263054,0.04531998559832573,-0.03799554333090782,0.016022218391299248,-0.016937773674726486,-0.1423688530921936,0.4934842884540558,-0.24399548768997192,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5,1.6399999856948853,-1.4891830682754517,1.4799789190292358,-1.497236728668213
