run_id,wall_time,elapsed_s,phase,step,mode,vx,vy,vxy,yaw,policy_vx,policy_vy,policy_vxy,policy_yaw,speed,imu,gravity_x,gravity_y,gravity_z,imu_roll_deg,imu_pitch_deg,imu_correction_abs_max,act_max,tau_cmd,tau_cmd_max,cmds,bus_counts,loop_dt_ms,loop_hz,can_tx_ms,feedback_age_max_ms,feedback_fresh,tau_fb,tau_fb_max,fault_reason,policy_joint_order,policy_sha256,compact_line,obs_000,obs_001,obs_002,obs_003,obs_004,obs_005,obs_006,obs_007,obs_008,obs_009,obs_010,obs_011,obs_012,obs_013,obs_014,obs_015,obs_016,obs_017,obs_018,obs_019,obs_020,obs_021,obs_022,obs_023,obs_024,obs_025,obs_026,obs_027,obs_028,obs_029,obs_030,obs_031,obs_032,obs_033,obs_034,obs_035,obs_036,obs_037,obs_038,obs_039,obs_040,obs_041,obs_042,obs_043,obs_044,obs_045,obs_046,obs_047,action_00,action_01,action_02,action_03,action_04,action_05,action_06,action_07,action_08,action_09,action_10,action_11,sent_action_00,sent_action_01,sent_action_02,sent_action_03,sent_action_04,sent_action_05,sent_action_06,sent_action_07,sent_action_08,sent_action_09,sent_action_10,sent_action_11,q_00,q_01,q_02,q_03,q_04,q_05,q_06,q_07,q_08,q_09,q_10,q_11,qd_00,qd_01,qd_02,qd_03,qd_04,qd_05,qd_06,qd_07,qd_08,qd_09,qd_10,qd_11,q_target_00,q_target_01,q_target_02,q_target_03,q_target_04,q_target_05,q_target_06,q_target_07,q_target_08,q_target_09,q_target_10,q_target_11,qd_target_00,qd_target_01,qd_target_02,qd_target_03,qd_target_04,qd_target_05,qd_target_06,qd_target_07,qd_target_08,qd_target_09,qd_target_10,qd_target_11
20260709_130944_282006,2026-07-09T13:09:45.062,0.780176,runtime,0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,xsens:live,-0.027276240289211273,-0.016985967755317688,-0.9994836449623108,0.9736333240671134,-1.5632328311820938,0.0,0.0,0.0,0.0,0,none,,,0.8305400000381269,132.89938100001564,12,0.024109624326229095,0.0952177494764328,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000000 mode=idle   vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.06 imu=xsens:live tilt_rp=[+1.0,-1.6]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 0.000 tau_cmd_max= 0.000 cmds=00 bus=none tx=0.8ms fb_age=132.9ms fb=12 tau_fb= 0.024 tau_fb_max= 0.095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610706210136414,-0.620897650718689,-0.5518664121627808,0.5430457592010498,-0.14688314497470856,0.13307689130306244,-0.31140759587287903,0.33556854724884033,1.347259759902954,-1.9643223285675049,1.0899266004562378,-0.8717111945152283,0.07690664380788803,-0.02059999480843544,0.059968870133161545,0.03479110077023506,-0.0027466658502817154,-0.009155552834272385,-0.04577776417136192,0.06958220154047012,-0.09430219233036041,0.016022218391299248,-0.0196844395250082,-0.020142216235399246,0.5610706210136414,-0.620897650718689,-0.5518664121627808,0.5430457592010498,-0.14688314497470856,0.13307689130306244,-0.31140759587287903,0.33556854724884033,1.347259759902954,-1.9643223285675049,1.0899266004562378,-0.8717111945152283,,,,,,,,,,,,
20260709_130944_282006,2026-07-09T13:09:45.531,1.248959,runtime,20,idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,xsens:live,-0.022802717983722687,-0.02639193646609783,-0.9993916153907776,1.5127155176290417,-1.3070680527776675,0.0,0.0,0.0,0.0,0,none,20.06932799997685,49.82727872109886,0.8305400000381269,601.8796039999756,12,0.024109624326229095,0.0952177494764328,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000020 mode=idle   vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.06 imu=xsens:live tilt_rp=[+1.5,-1.3]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 0.000 tau_cmd_max= 0.000 cmds=00 bus=none hz=49.8 tx=0.8ms fb_age=601.9ms fb=12 tau_fb= 0.024 tau_fb_max= 0.095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610706210136414,-0.620897650718689,-0.5518664121627808,0.5430457592010498,-0.14688314497470856,0.13307689130306244,-0.31140759587287903,0.33556854724884033,1.347259759902954,-1.9643223285675049,1.0899266004562378,-0.8717111945152283,0.07690664380788803,-0.02059999480843544,0.059968870133161545,0.03479110077023506,-0.0027466658502817154,-0.009155552834272385,-0.04577776417136192,0.06958220154047012,-0.09430219233036041,0.016022218391299248,-0.0196844395250082,-0.020142216235399246,0.5610706210136414,-0.620897650718689,-0.5518664121627808,0.5430457592010498,-0.14688314497470856,0.13307689130306244,-0.31140759587287903,0.33556854724884033,1.347259759902954,-1.9643223285675049,1.0899266004562378,-0.8717111945152283,,,,,,,,,,,,
20260709_130944_282006,2026-07-09T13:09:45.990,1.708613,runtime,40,idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,xsens:live,-0.020574364811182022,-0.025515208020806313,-0.9994627237319946,1.4623819712026527,-1.1792914047056606,0.0,0.0,0.0,0.0,0,none,20.073679999995875,49.81647610205032,0.8305400000381269,1061.546481999983,12,0.024109624326229095,0.0952177494764328,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000040 mode=idle   vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.06 imu=xsens:live tilt_rp=[+1.5,-1.2]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 0.000 tau_cmd_max= 0.000 cmds=00 bus=none hz=49.8 tx=0.8ms fb_age=1061.5ms fb=12 tau_fb= 0.024 tau_fb_max= 0.095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610706210136414,-0.620897650718689,-0.5518664121627808,0.5430457592010498,-0.14688314497470856,0.13307689130306244,-0.31140759587287903,0.33556854724884033,1.347259759902954,-1.9643223285675049,1.0899266004562378,-0.8717111945152283,0.07690664380788803,-0.02059999480843544,0.059968870133161545,0.03479110077023506,-0.0027466658502817154,-0.009155552834272385,-0.04577776417136192,0.06958220154047012,-0.09430219233036041,0.016022218391299248,-0.0196844395250082,-0.020142216235399246,0.5610706210136414,-0.620897650718689,-0.5518664121627808,0.5430457592010498,-0.14688314497470856,0.13307689130306244,-0.31140759587287903,0.33556854724884033,1.347259759902954,-1.9643223285675049,1.0899266004562378,-0.8717111945152283,,,,,,,,,,,,
20260709_130944_282006,2026-07-09T13:09:46.460,2.178467,runtime,60,idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,xsens:live,-0.026795079931616783,-0.01626133918762207,-0.9995087385177612,0.9320818088374411,-1.5356317625987166,0.0,0.0,0.0,0.0,0,none,29.1462049999609,34.30978406970449,0.8305400000381269,1531.407575000003,12,0.024109624326229095,0.0952177494764328,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000060 mode=idle   vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.06 imu=xsens:live tilt_rp=[+0.9,-1.5]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 0.000 tau_cmd_max= 0.000 cmds=00 bus=none hz=34.3 tx=0.8ms fb_age=1531.4ms fb=12 tau_fb= 0.024 tau_fb_max= 0.095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610706210136414,-0.620897650718689,-0.5518664121627808,0.5430457592010498,-0.14688314497470856,0.13307689130306244,-0.31140759587287903,0.33556854724884033,1.347259759902954,-1.9643223285675049,1.0899266004562378,-0.8717111945152283,0.07690664380788803,-0.02059999480843544,0.059968870133161545,0.03479110077023506,-0.0027466658502817154,-0.009155552834272385,-0.04577776417136192,0.06958220154047012,-0.09430219233036041,0.016022218391299248,-0.0196844395250082,-0.020142216235399246,0.5610706210136414,-0.620897650718689,-0.5518664121627808,0.5430457592010498,-0.14688314497470856,0.13307689130306244,-0.31140759587287903,0.33556854724884033,1.347259759902954,-1.9643223285675049,1.0899266004562378,-0.8717111945152283,,,,,,,,,,,,
20260709_130944_282006,2026-07-09T13:09:46.922,2.640629,runtime,80,idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,xsens:live,-0.02568371780216694,-0.022619014605879784,-0.9994142055511475,1.2965123568746948,-1.4721071582844116,0.0,0.0,0.0,0.0,0,none,20.072016000028725,49.82060596198055,0.8305400000381269,1993.5740380000198,12,0.024109624326229095,0.0952177494764328,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000080 mode=idle   vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.06 imu=xsens:live tilt_rp=[+1.3,-1.5]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 0.000 tau_cmd_max= 0.000 cmds=00 bus=none hz=49.8 tx=0.8ms fb_age=1993.6ms fb=12 tau_fb= 0.024 tau_fb_max= 0.095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610706210136414,-0.620897650718689,-0.5518664121627808,0.5430457592010498,-0.14688314497470856,0.13307689130306244,-0.31140759587287903,0.33556854724884033,1.347259759902954,-1.9643223285675049,1.0899266004562378,-0.8717111945152283,0.07690664380788803,-0.02059999480843544,0.059968870133161545,0.03479110077023506,-0.0027466658502817154,-0.009155552834272385,-0.04577776417136192,0.06958220154047012,-0.09430219233036041,0.016022218391299248,-0.0196844395250082,-0.020142216235399246,0.5610706210136414,-0.620897650718689,-0.5518664121627808,0.5430457592010498,-0.14688314497470856,0.13307689130306244,-0.31140759587287903,0.33556854724884033,1.347259759902954,-1.9643223285675049,1.0899266004562378,-0.8717111945152283,,,,,,,,,,,,
20260709_130944_282006,2026-07-09T13:09:47.393,3.110964,runtime,100,idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,xsens:live,-0.020048314705491066,-0.027270298451185226,-0.999427080154419,1.5629808780111714,-1.1491881736657032,0.0,0.0,0.0,0.0,0,none,20.80631699999458,48.06232645596338,0.8305400000381269,2463.9611339999874,12,0.024109624326229095,0.0952177494764328,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000100 mode=idle   vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.06 imu=xsens:live tilt_rp=[+1.6,-1.1]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 0.000 tau_cmd_max= 0.000 cmds=00 bus=none hz=48.1 tx=0.8ms fb_age=2464.0ms fb=12 tau_fb= 0.024 tau_fb_max= 0.095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610706210136414,-0.620897650718689,-0.5518664121627808,0.5430457592010498,-0.14688314497470856,0.13307689130306244,-0.31140759587287903,0.33556854724884033,1.347259759902954,-1.9643223285675049,1.0899266004562378,-0.8717111945152283,0.07690664380788803,-0.02059999480843544,0.059968870133161545,0.03479110077023506,-0.0027466658502817154,-0.009155552834272385,-0.04577776417136192,0.06958220154047012,-0.09430219233036041,0.016022218391299248,-0.0196844395250082,-0.020142216235399246,0.5610706210136414,-0.620897650718689,-0.5518664121627808,0.5430457592010498,-0.14688314497470856,0.13307689130306244,-0.31140759587287903,0.33556854724884033,1.347259759902954,-1.9643223285675049,1.0899266004562378,-0.8717111945152283,,,,,,,,,,,,
20260709_130944_282006,2026-07-09T13:09:47.851,3.569368,runtime,120,idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,xsens:live,-0.023551248013973236,-0.01859678141772747,-0.9995496869087219,1.0658741467627242,-1.3497452954808145,0.0,0.0,0.0,0.0,0,none,28.020423000043593,35.688254955981364,0.8305400000381269,2922.3141510000232,12,0.024109624326229095,0.0952177494764328,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000120 mode=idle   vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.06 imu=xsens:live tilt_rp=[+1.1,-1.3]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 0.000 tau_cmd_max= 0.000 cmds=00 bus=none hz=35.7 tx=0.8ms fb_age=2922.3ms fb=12 tau_fb= 0.024 tau_fb_max= 0.095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610706210136414,-0.620897650718689,-0.5518664121627808,0.5430457592010498,-0.14688314497470856,0.13307689130306244,-0.31140759587287903,0.33556854724884033,1.347259759902954,-1.9643223285675049,1.0899266004562378,-0.8717111945152283,0.07690664380788803,-0.02059999480843544,0.059968870133161545,0.03479110077023506,-0.0027466658502817154,-0.009155552834272385,-0.04577776417136192,0.06958220154047012,-0.09430219233036041,0.016022218391299248,-0.0196844395250082,-0.020142216235399246,0.5610706210136414,-0.620897650718689,-0.5518664121627808,0.5430457592010498,-0.14688314497470856,0.13307689130306244,-0.31140759587287903,0.33556854724884033,1.347259759902954,-1.9643223285675049,1.0899266004562378,-0.8717111945152283,,,,,,,,,,,,
20260709_130944_282006,2026-07-09T13:09:48.309,4.027821,runtime,140,idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,xsens:live,-0.027845753356814384,-0.0190750602632761,-0.9994302988052368,1.0934106863298343,-1.595940714292748,0.0,0.0,0.0,0.0,0,none,20.069617999979528,49.826558731761615,0.8305400000381269,3380.7475899999986,12,0.024109624326229095,0.0952177494764328,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000140 mode=idle   vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.06 imu=xsens:live tilt_rp=[+1.1,-1.6]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 0.000 tau_cmd_max= 0.000 cmds=00 bus=none hz=49.8 tx=0.8ms fb_age=3380.7ms fb=12 tau_fb= 0.024 tau_fb_max= 0.095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610706210136414,-0.620897650718689,-0.5518664121627808,0.5430457592010498,-0.14688314497470856,0.13307689130306244,-0.31140759587287903,0.33556854724884033,1.347259759902954,-1.9643223285675049,1.0899266004562378,-0.8717111945152283,0.07690664380788803,-0.02059999480843544,0.059968870133161545,0.03479110077023506,-0.0027466658502817154,-0.009155552834272385,-0.04577776417136192,0.06958220154047012,-0.09430219233036041,0.016022218391299248,-0.0196844395250082,-0.020142216235399246,0.5610706210136414,-0.620897650718689,-0.5518664121627808,0.5430457592010498,-0.14688314497470856,0.13307689130306244,-0.31140759587287903,0.33556854724884033,1.347259759902954,-1.9643223285675049,1.0899266004562378,-0.8717111945152283,,,,,,,,,,,,
20260709_130944_282006,2026-07-09T13:09:48.776,4.494344,runtime,160,idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,xsens:live,-0.021215640008449554,-0.027280651032924652,-0.9994027018547058,1.5636120566887752,-1.2161104670888119,0.0,0.0,0.0,0.0,0,none,21.275456000012127,47.00251783084837,0.8305400000381269,3847.330833000001,12,0.024109624326229095,0.0952177494764328,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000160 mode=idle   vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.06 imu=xsens:live tilt_rp=[+1.6,-1.2]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 0.000 tau_cmd_max= 0.000 cmds=00 bus=none hz=47.0 tx=0.8ms fb_age=3847.3ms fb=12 tau_fb= 0.024 tau_fb_max= 0.095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610706210136414,-0.620897650718689,-0.5518664121627808,0.5430457592010498,-0.14688314497470856,0.13307689130306244,-0.31140759587287903,0.33556854724884033,1.347259759902954,-1.9643223285675049,1.0899266004562378,-0.8717111945152283,0.07690664380788803,-0.02059999480843544,0.059968870133161545,0.03479110077023506,-0.0027466658502817154,-0.009155552834272385,-0.04577776417136192,0.06958220154047012,-0.09430219233036041,0.016022218391299248,-0.0196844395250082,-0.020142216235399246,0.5610706210136414,-0.620897650718689,-0.5518664121627808,0.5430457592010498,-0.14688314497470856,0.13307689130306244,-0.31140759587287903,0.33556854724884033,1.347259759902954,-1.9643223285675049,1.0899266004562378,-0.8717111945152283,,,,,,,,,,,,
20260709_130944_282006,2026-07-09T13:09:49.237,4.955866,runtime,180,idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,xsens:live,-0.020163938403129578,-0.022173317149281502,-0.9995508193969727,1.2707999774282188,-1.1556709945341903,0.0,0.0,0.0,0.0,0,none,28.065455999978894,35.630990638482835,0.8305400000381269,4308.794821999982,12,0.024109624326229095,0.0952177494764328,,"BL_hip_joint,BR_hip_joint,FL_hip_joint,FR_hip_joint,BL_thigh_joint,BR_thigh_joint,FL_thigh_joint,FR_thigh_joint,BL_calf_joint,BR_calf_joint,FL_calf_joint,FR_calf_joint",330e02f2406e129bb6ed6ec4a6c6bcd5f80d7e7799a2ab087e81eda65d2fae69,"step=000180 mode=idle   vx= 0.000 vy= 0.000 vxy= 0.000 yaw= 0.000 speed=0.06 imu=xsens:live tilt_rp=[+1.3,-1.2]deg imu_corr=0.000 act_max= 0.000 tau_cmd= 0.000 tau_cmd_max= 0.000 cmds=00 bus=none hz=35.6 tx=0.8ms fb_age=4308.8ms fb=12 tau_fb= 0.024 tau_fb_max= 0.095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610706210136414,-0.620897650718689,-0.5518664121627808,0.5430457592010498,-0.14688314497470856,0.13307689130306244,-0.31140759587287903,0.33556854724884033,1.347259759902954,-1.9643223285675049,1.0899266004562378,-0.8717111945152283,0.07690664380788803,-0.02059999480843544,0.059968870133161545,0.03479110077023506,-0.0027466658502817154,-0.009155552834272385,-0.04577776417136192,0.06958220154047012,-0.09430219233036041,0.016022218391299248,-0.0196844395250082,-0.020142216235399246,0.5610706210136414,-0.620897650718689,-0.5518664121627808,0.5430457592010498,-0.14688314497470856,0.13307689130306244,-0.31140759587287903,0.33556854724884033,1.347259759902954,-1.9643223285675049,1.0899266004562378,-0.8717111945152283,,,,,,,,,,,,
