step,sim_time,command_label,command_vx,command_vy,command_yaw,action_max_error,target_max_error,sim_action__BL_hip_joint,replay_action__BL_hip_joint,sim_target__BL_hip_joint,replay_target__BL_hip_joint,limited_target__BL_hip_joint,runtime_action__BL_hip_joint,runtime_target__BL_hip_joint,motor_target__BL_hip_joint,sim_match_target__BL_hip_joint,sim_match_tau_est__BL_hip_joint,sim_q__BL_hip_joint,sim_action__BR_hip_joint,replay_action__BR_hip_joint,sim_target__BR_hip_joint,replay_target__BR_hip_joint,limited_target__BR_hip_joint,runtime_action__BR_hip_joint,runtime_target__BR_hip_joint,motor_target__BR_hip_joint,sim_match_target__BR_hip_joint,sim_match_tau_est__BR_hip_joint,sim_q__BR_hip_joint,sim_action__FL_hip_joint,replay_action__FL_hip_joint,sim_target__FL_hip_joint,replay_target__FL_hip_joint,limited_target__FL_hip_joint,runtime_action__FL_hip_joint,runtime_target__FL_hip_joint,motor_target__FL_hip_joint,sim_match_target__FL_hip_joint,sim_match_tau_est__FL_hip_joint,sim_q__FL_hip_joint,sim_action__FR_hip_joint,replay_action__FR_hip_joint,sim_target__FR_hip_joint,replay_target__FR_hip_joint,limited_target__FR_hip_joint,runtime_action__FR_hip_joint,runtime_target__FR_hip_joint,motor_target__FR_hip_joint,sim_match_target__FR_hip_joint,sim_match_tau_est__FR_hip_joint,sim_q__FR_hip_joint,sim_action__BL_thigh_joint,replay_action__BL_thigh_joint,sim_target__BL_thigh_joint,replay_target__BL_thigh_joint,limited_target__BL_thigh_joint,runtime_action__BL_thigh_joint,runtime_target__BL_thigh_joint,motor_target__BL_thigh_joint,sim_match_target__BL_thigh_joint,sim_match_tau_est__BL_thigh_joint,sim_q__BL_thigh_joint,sim_action__BR_thigh_joint,replay_action__BR_thigh_joint,sim_target__BR_thigh_joint,replay_target__BR_thigh_joint,limited_target__BR_thigh_joint,runtime_action__BR_thigh_joint,runtime_target__BR_thigh_joint,motor_target__BR_thigh_joint,sim_match_target__BR_thigh_joint,sim_match_tau_est__BR_thigh_joint,sim_q__BR_thigh_joint,sim_action__FL_thigh_joint,replay_action__FL_thigh_joint,sim_target__FL_thigh_joint,replay_target__FL_thigh_joint,limited_target__FL_thigh_joint,runtime_action__FL_thigh_joint,runtime_target__FL_thigh_joint,motor_target__FL_thigh_joint,sim_match_target__FL_thigh_joint,sim_match_tau_est__FL_thigh_joint,sim_q__FL_thigh_joint,sim_action__FR_thigh_joint,replay_action__FR_thigh_joint,sim_target__FR_thigh_joint,replay_target__FR_thigh_joint,limited_target__FR_thigh_joint,runtime_action__FR_thigh_joint,runtime_target__FR_thigh_joint,motor_target__FR_thigh_joint,sim_match_target__FR_thigh_joint,sim_match_tau_est__FR_thigh_joint,sim_q__FR_thigh_joint,sim_action__BL_calf_joint,replay_action__BL_calf_joint,sim_target__BL_calf_joint,replay_target__BL_calf_joint,limited_target__BL_calf_joint,runtime_action__BL_calf_joint,runtime_target__BL_calf_joint,motor_target__BL_calf_joint,sim_match_target__BL_calf_joint,sim_match_tau_est__BL_calf_joint,sim_q__BL_calf_joint,sim_action__BR_calf_joint,replay_action__BR_calf_joint,sim_target__BR_calf_joint,replay_target__BR_calf_joint,limited_target__BR_calf_joint,runtime_action__BR_calf_joint,runtime_target__BR_calf_joint,motor_target__BR_calf_joint,sim_match_target__BR_calf_joint,sim_match_tau_est__BR_calf_joint,sim_q__BR_calf_joint,sim_action__FL_calf_joint,replay_action__FL_calf_joint,sim_target__FL_calf_joint,replay_target__FL_calf_joint,limited_target__FL_calf_joint,runtime_action__FL_calf_joint,runtime_target__FL_calf_joint,motor_target__FL_calf_joint,sim_match_target__FL_calf_joint,sim_match_tau_est__FL_calf_joint,sim_q__FL_calf_joint,sim_action__FR_calf_joint,replay_action__FR_calf_joint,sim_target__FR_calf_joint,replay_target__FR_calf_joint,limited_target__FR_calf_joint,runtime_action__FR_calf_joint,runtime_target__FR_calf_joint,motor_target__FR_calf_joint,sim_match_target__FR_calf_joint,sim_match_tau_est__FR_calf_joint,sim_q__FR_calf_joint
1,0.02,stop,0.0,0.0,0.0,0.038855116814374924,0.009713779203593731,0.2798263430595398,0.2735764980316162,0.06995658576488495,0.06839412450790405,0.06839412450790405,0.2518436908721924,0.0629609227180481,-0.0629609227180481,0.06995658576488495,-0.4826226234436035,-0.0028952634893357754,-0.9016634225845337,-0.8689153790473938,-0.22541585564613342,-0.21722884476184845,-0.21722884476184845,-0.8114970326423645,-0.10000000149011612,0.10000000149011612,-0.22541587054729462,-24.289875030517578,-0.0028326145838946104,-0.20108714699745178,-0.1780603528022766,-0.050271786749362946,-0.04451508820056915,-0.04451508820056915,-0.1809784322977066,-0.04524460807442665,0.04524460807442665,-0.050271786749362946,1.1364946365356445,0.003069997299462557,0.8779370188713074,0.9073269963264465,0.21948425471782684,0.22683174908161163,0.22683174908161163,0.7901433110237122,0.10000000149011612,-0.10000000149011612,0.21948425471782684,22.91243553161621,0.003012559376657009,0.22133931517601013,0.2541041076183319,0.05533482879400253,0.06352602690458298,0.06352602690458298,0.19920538365840912,0.04980134591460228,-0.04980134591460228,-0.08849383890628815,40.0,0.03447151556611061,-0.2853003740310669,-0.2528812289237976,-0.07132509350776672,-0.0632203072309494,-0.0632203072309494,-0.2567703425884247,-0.06419258564710617,0.06419258564710617,0.09627646207809448,-40.0,-0.033635463565588,0.39833807945251465,0.4140273630619049,0.09958451986312866,0.10350684076547623,0.10350684076547623,0.3585042655467987,0.08962606638669968,-0.08962606638669968,-0.0641184002161026,40.0,0.03349408879876137,-0.014631479978561401,-0.053486596792936325,-0.0036578699946403503,-0.013371649198234081,-0.013371649198234081,-0.013168331235647202,-0.0032920828089118004,0.0032920828089118004,-0.0036578699946403503,-34.81867218017578,-0.03336546942591667,-1.107879638671875,-1.1410993337631226,-0.27696990966796875,-0.28527483344078064,0.0,-0.9970916509628296,0.0,0.0,0.0,40.0,0.03515404090285301,0.7227055430412292,0.7006654739379883,0.1806763857603073,0.17516636848449707,0.0,0.6504349708557129,0.0,0.0,0.0,-40.0,-0.03412162512540817,-0.7406384944915771,-0.7502561807632446,-0.1851596236228943,-0.18756404519081116,0.0,-0.6665746569633484,0.0,0.0,0.0,40.0,0.03375762701034546,1.0121395587921143,1.0276250839233398,0.25303488969802856,0.25690627098083496,0.0,0.910925567150116,0.0,0.0,0.0,-40.0,-0.03369878977537155
2,0.04,stop,0.0,0.0,0.0,0.11713999509811401,0.029284998774528503,-1.1036218404769897,-1.1606929302215576,-0.27590546011924744,-0.2901732325553894,-0.2901732325553894,-0.9680752158164978,-0.037039078772068024,0.037039078772068024,-0.27590546011924744,-26.318416595458984,-0.008259094320237637,-0.9144637584686279,-0.7973237633705139,-0.22861593961715698,-0.19933094084262848,-0.19933094084262848,-0.9041670560836792,-0.20000000298023224,0.20000000298023224,-0.2286159247159958,-20.477455139160156,-0.008007824420928955,0.335537314414978,0.3410552740097046,0.0838843286037445,0.08526381850242615,0.08526381850242615,0.2838857173919678,0.05475539341568947,-0.05475539341568947,0.0838843286037445,11.322436332702637,0.008657816797494888,0.07809007912874222,0.08390437066555023,0.019522519782185555,0.020976092666387558,0.020976092666387558,0.1492953896522522,0.03732384741306305,-0.03732384741306305,0.019522519782185555,3.9537580013275146,0.008496924303472042,0.6546655893325806,0.6223820447921753,0.16366639733314514,0.15559551119804382,0.15559551119804382,0.6091195344924927,0.1498013436794281,-0.1498013436794281,-0.008147411048412323,40.0,0.08286775648593903,1.6517422199249268,1.6514185667037964,0.4129355549812317,0.4128546416759491,0.4128546416759491,1.4608908891677856,0.03580741584300995,-0.03580741584300995,0.4129355847835541,10.997081756591797,-0.08140549063682556,2.4809935092926025,2.49537992477417,0.6202483773231506,0.6238449811935425,0.6238449811935425,2.268744707107544,0.1896260678768158,-0.1896260678768158,0.005530744791030884,40.0,0.08109843730926514,-1.384077787399292,-1.3500081300735474,-0.346019446849823,-0.33750203251838684,-0.33750203251838684,-1.246986746788025,-0.1032920852303505,0.1032920852303505,0.010919257998466492,-40.0,-0.08109716325998306,4.451335430145264,4.372379302978516,1.112833857536316,1.093094825744629,1.093094825744629,2.600290536880493,0.10000000149011612,0.10000000149011612,0.0,40.0,0.08276673406362534,-1.2062208652496338,-1.197173833847046,-0.30155521631240845,-0.2992934584617615,-0.2992934584617615,-1.0205552577972412,-0.10000000149011612,-0.10000000149011612,0.0,-40.0,-0.08135918527841568,2.6663031578063965,2.588827610015869,0.6665757894515991,0.6472069025039673,0.6472069025039673,2.333015203475952,0.10000000149011612,0.10000000149011612,0.0,40.0,0.08032816648483276,-4.354948043823242,-4.345887184143066,-1.0887370109558105,-1.0864717960357666,-1.0864717960357666,-2.6089072227478027,-0.10000000149011612,-0.10000000149011612,0.0,-40.0,-0.08079739660024643
3,0.06,stop,0.0,0.0,0.0,0.06777524948120117,0.016943812370300293,-2.8240461349487305,-2.839933395385742,-0.7060115337371826,-0.7099833488464355,-0.7099833488464355,-2.63844895362854,-0.13703908026218414,0.13703908026218414,-0.5083575248718262,-40.0,-0.006875083781778812,1.1713838577270508,1.1769437789916992,0.2928459644317627,0.2942359447479248,0.2942359447479248,0.9638287425041199,-0.10000000149011612,0.10000000149011612,0.2928459644317627,24.2391414642334,-0.006520865950733423,2.2874298095703125,2.285248279571533,0.5718574523925781,0.5713120698928833,0.5713120698928833,2.0870752334594727,0.1547553986310959,-0.1547553986310959,0.5235587954521179,40.0,0.007099004462361336,-2.052269220352173,-2.03558611869812,-0.5130673050880432,-0.50889652967453,-0.50889652967453,-1.8321126699447632,-0.06267615407705307,0.06267615407705307,-0.4816063642501831,-40.0,0.00695779686793685,2.5903587341308594,2.591740369796753,0.6475896835327148,0.6479350924491882,0.6479350924491882,2.3922348022460938,0.24980133771896362,-0.24980133771896362,0.3620034456253052,40.0,0.1843523532152176,-2.4206738471984863,-2.352898597717285,-0.6051684617996216,-0.5882246494293213,-0.5882246494293213,-2.032517433166504,-0.06419258564710617,0.06419258564710617,-0.2644427716732025,-40.0,-0.18476265668869019,5.845165729522705,5.823430061340332,1.4612914323806763,1.455857515335083,1.455857515335083,2.9268741607666016,0.2896260619163513,-0.2896260619163513,0.25391054153442383,40.0,0.1660916805267334,-4.635022163391113,-4.583001136779785,-1.1587555408477783,-1.1457502841949463,-1.1457502841949463,-2.8246984481811523,-0.2032920867204666,0.2032920867204666,-0.24908539652824402,-40.0,-0.1663113236427307,7.2327775955200195,7.289412975311279,1.8081943988800049,1.8223532438278198,1.8223532438278198,2.960028886795044,0.20000000298023224,0.20000000298023224,0.15490373969078064,40.0,0.21460381150245667,-4.84128999710083,-4.838743686676025,-1.2103224992752075,-1.2096859216690063,-1.2096859216690063,-2.8020553588867188,-0.20000000298023224,-0.20000000298023224,0.0,-40.0,-0.21579043567180634,6.460689067840576,6.518105506896973,1.615172266960144,1.6295263767242432,1.6295263767242432,2.9333014488220215,0.20000000298023224,0.20000000298023224,0.0,39.999996185302734,0.18466466665267944,-7.455367565155029,-7.5218634605407715,-1.8638418912887573,-1.8804658651351929,-1.8804658651351929,-2.960890531539917,-0.20000000298023224,-0.20000000298023224,0.0,-39.99999237060547,-0.18444453179836273
4,0.08,stop,0.0,0.0,0.0,0.1069340705871582,0.02673351764678955,-3.0778932571411133,-3.082923173904419,-0.7694733142852783,-0.7707307934761047,-0.7707307934761047,-2.9638447761535645,-0.23703908920288086,0.23703908920288086,-0.514763355255127,-40.0,-0.00669087003916502,2.301555633544922,2.1946215629577637,0.5753889083862305,0.5486553907394409,0.5486553907394409,2.167782783508301,0.0,0.0,0.5043095350265503,40.0,-0.0064619481563568115,2.5534980297088623,2.5733237266540527,0.6383745074272156,0.6433309316635132,0.6433309316635132,2.5068557262420654,0.2547554075717926,-0.2547554075717926,0.5091037750244141,40.0,0.005616405047476292,-3.5794389247894287,-3.6001038551330566,-0.8948597311973572,-0.9000259637832642,-0.9000259637832642,-2.883211135864258,-0.1626761555671692,0.1626761555671692,-0.4908130168914795,-40.0,0.005585367325693369,3.5699384212493896,3.5258967876434326,0.8924846053123474,0.8814741969108582,0.8814741969108582,2.939223289489746,0.34980133175849915,-0.34980133175849915,0.6777376532554626,40.0,0.38544759154319763,-4.494318008422852,-4.50892972946167,-1.123579502105713,-1.1272324323654175,-1.1272324323654175,-2.9032516479492188,-0.1641925871372223,0.1641925871372223,-0.6925336122512817,-40.0,-0.3850807845592499,6.856766700744629,6.82260799407959,1.7141916751861572,1.7056519985198975,1.7056519985198975,2.992687225341797,0.38962605595588684,-0.38962605595588684,0.538864254951477,40.0,0.3031992018222809,-5.501609802246094,-5.48541259765625,-1.3754024505615234,-1.3713531494140625,-1.3713531494140625,-2.9824695587158203,-0.30329209566116333,0.30329209566116333,-0.5144156217575073,-39.999996185302734,-0.3018987774848938,8.199127197265625,8.217564582824707,2.0497817993164062,2.0543911457061768,2.0,2.996002674102783,0.30000001192092896,0.30000001192092896,0.4018101394176483,40.0,0.45068126916885376,-7.2259297370910645,-7.203594207763672,-1.8064824342727661,-1.800898551940918,-1.800898551940918,-2.9802052974700928,-0.30000001192092896,-0.30000001192092896,-0.44092822074890137,-40.0,-0.4501858055591583,7.849653720855713,7.886699676513672,1.9624134302139282,1.971674919128418,1.971674919128418,2.9933300018310547,0.30000001192092896,0.30000001192092896,0.1545620709657669,40.0,0.32121098041534424,-7.474543571472168,-7.445409297943115,-1.868635892868042,-1.8613523244857788,-1.8613523244857788,-2.996088981628418,-0.30000001192092896,-0.30000001192092896,-0.09834626317024231,-40.0,-0.31289437413215637
5,0.1,stop,0.0,0.0,0.0,0.09460818767547607,0.02365204691886902,-3.118666172027588,-3.123932123184204,-0.779666543006897,-0.780983030796051,-0.780983030796051,-2.996384382247925,-0.3370390832424164,0.3370390832424164,-0.5001366138458252,-40.0,-0.006313911639153957,1.6846586465835571,1.590050458908081,0.4211646616458893,0.39751261472702026,0.39751261472702026,1.7329710721969604,0.10000000149011612,-0.10000000149011612,0.42116469144821167,34.87150955200195,-0.0057899788953363895,2.0995891094207764,2.086461067199707,0.5248972773551941,0.5216152667999268,0.5216152667999268,2.1403157711029053,0.3547554016113281,-0.3547554016113281,0.5050556659698486,40.0,0.003711227560415864,-2.383758783340454,-2.4019083976745605,-0.5959396958351135,-0.6004770994186401,-0.6004770994186401,-2.433703899383545,-0.2626761496067047,0.2626761496067047,-0.48622286319732666,-40.0,0.00347645184956491,3.5948445796966553,3.5593671798706055,0.8987111449241638,0.8898417949676514,0.8898417949676514,2.993922233581543,0.44980132579803467,-0.44980132579803467,0.8987111449241638,6.224943161010742,0.615585207939148,-4.135069370269775,-4.141315460205078,-1.0337673425674438,-1.0353288650512695,-1.0353288650512695,-2.9903249740600586,-0.2641925811767578,0.2641925811767578,-1.0337673425674438,-17.058719635009766,-0.6169633269309998,4.806843280792236,4.759734153747559,1.201710820198059,1.1899335384368896,1.1899335384368896,2.9992685317993164,0.48962604999542236,-0.48962604999542236,1.0096240043640137,39.99999237060547,0.4758501648902893,-4.784758567810059,-4.758429050445557,-1.1961896419525146,-1.1896072626113892,-1.1896072626113892,-2.998246669769287,-0.40329208970069885,0.40329208970069885,-0.9915988445281982,-40.0,-0.47602981328964233,7.994524955749512,8.003087043762207,1.998631238937378,2.0007717609405518,2.0,2.9996001720428467,0.4000000059604645,0.4000000059604645,0.9016368985176086,40.0,0.6869855523109436,-7.229841709136963,-7.209208965301514,-1.8074604272842407,-1.8023022413253784,-1.8023022413253784,-2.9980204105377197,-0.4000000059604645,-0.4000000059604645,-1.0168111324310303,-40.0,-0.688315749168396,7.236443042755127,7.2642107009887695,1.8091107606887817,1.8160526752471924,1.8160526752471924,2.999332904815674,0.4000000059604645,0.4000000059604645,0.7403067946434021,40.0,0.4821545481681824,-6.265908241271973,-6.219808578491211,-1.5664770603179932,-1.5549521446228027,-1.5549521446228027,-2.9996087551116943,-0.4000000059604645,-0.4000000059604645,-0.7618738412857056,-39.999996185302734,-0.4728301167488098
6,0.12,stop,0.0,0.0,0.0,0.12348031997680664,0.03087007999420166,-1.1720179319381714,-1.1832491159439087,-0.29300448298454285,-0.2958122789859772,-0.2958122789859772,-1.354454517364502,-0.3386136293411255,0.3386136293411255,-0.29300448298454285,-22.689672470092773,-0.004324228968471289,1.5776355266571045,1.5094163417816162,0.3944088816642761,0.37735408544540405,0.37735408544540405,1.5931689739227295,0.20000000298023224,-0.20000000298023224,0.3944088816642761,29.108938217163086,-0.00010689851478673518,0.11546137928962708,0.09421516954898834,0.02886534482240677,0.023553792387247086,0.023553792387247086,0.31794682145118713,0.2547554075717926,-0.2547554075717926,0.02886534482240677,1.9026144742965698,0.0018176608718931675,-1.0693292617797852,-1.0952264070510864,-0.2673323154449463,-0.2738066017627716,-0.2738066017627716,-1.2057666778564453,-0.30144166946411133,0.30144166946411133,-0.2673323154449463,-17.36016845703125,-0.002186552854254842,2.640576124191284,2.6445751190185547,0.660144031047821,0.6611437797546387,0.6611437797546387,2.675910711288452,0.5498013496398926,-0.5498013496398926,0.660144031047821,-8.446123123168945,0.7327172756195068,-1.8173877000808716,-1.8681459426879883,-0.4543469250202179,-0.46703648567199707,-0.46703648567199707,-1.9346814155578613,-0.36419257521629333,0.36419257521629333,-0.4543469250202179,35.133846282958984,-0.7531518936157227,1.4933613538742065,1.4428648948669434,0.37334033846855164,0.36071622371673584,0.36071622371673584,1.6439520120620728,0.4109880030155182,-0.4109880030155182,0.37334033846855164,-32.00577926635742,0.6212465763092041,-2.538160562515259,-2.5061147212982178,-0.6345401406288147,-0.6265286803245544,-0.6265286803245544,-2.5841691493988037,-0.5032920837402344,0.5032920837402344,-0.6345401406288147,14.88122272491455,-0.626499354839325,6.363744735717773,6.240264415740967,1.5909361839294434,1.5600661039352417,1.5600661039352417,2.999959945678711,0.5,0.5,1.4592432975769043,39.999996185302734,0.898456871509552,-5.142603874206543,-5.118228912353516,-1.2856509685516357,-1.279557228088379,-1.279557228088379,-2.9998018741607666,-0.5,-0.5,-1.2731804847717285,-40.0,-0.8603737950325012,4.576916694641113,4.585385322570801,1.1442291736602783,1.1463463306427002,1.1463463306427002,2.9999330043792725,0.5,0.5,1.1029295921325684,40.0,0.6567369103431702,-3.896385908126831,-3.843106508255005,-0.9740964770317078,-0.9607766270637512,-0.9607766270637512,-2.9999606609344482,-0.5,-0.5,-0.9740964770317078,-22.368831634521484,-0.6401075124740601
7,0.14,stop,0.0,0.0,0.0,0.10689353942871094,0.026723384857177734,-2.1479806900024414,-2.168919086456299,-0.5369951725006104,-0.5422297716140747,-0.5422297716140747,-2.0686280727386475,-0.438613623380661,0.438613623380661,-0.5131458044052124,-39.999996185302734,-0.012378123588860035,4.001341819763184,4.048359394073486,1.000335454940796,1.0120898485183716,1.0120898485183716,2.859316825866699,0.30000001192092896,-0.30000001192092896,0.7810689210891724,40.0,0.10805925726890564,-1.478959560394287,-1.4822661876678467,-0.3697398900985718,-0.37056654691696167,-0.37056654691696167,-1.2992689609527588,0.15475541353225708,-0.15475541353225708,-0.3697398900985718,-29.609619140625,-0.0012665552785620093,-0.4226182699203491,-0.43051862716674805,-0.10565456748008728,-0.10762965679168701,-0.10762965679168701,-0.5009331107139587,-0.2014416754245758,0.2014416754245758,-0.10565456748008728,-7.118942737579346,-0.021809061989188194,2.582871675491333,2.5960285663604736,0.6457179188728333,0.6490071415901184,0.6490071415901184,2.5921754837036133,0.6480438709259033,-0.6480438709259033,0.6457179188728333,-10.149970054626465,0.7239578366279602,-0.3814164102077484,-0.3848353326320648,-0.0953541025519371,-0.0962088331580162,-0.0962088331580162,-0.5367429256439209,-0.2641925811767578,0.2641925811767578,-0.2135399580001831,40.0,-0.6712682247161865,-0.8178116083145142,-0.8150319457054138,-0.20445290207862854,-0.20375798642635345,-0.20375798642635345,-0.5716351866722107,0.31098800897598267,-0.31098800897598267,0.013759374618530273,-40.0,0.5634069442749023,-0.3125056028366089,-0.3350280225276947,-0.07812640070915222,-0.08375700563192368,-0.08375700563192368,-0.5396719574928284,-0.40329208970069885,0.40329208970069885,-0.17579159140586853,40.0,-0.6003634929656982,3.9570658206939697,3.850172281265259,0.9892664551734924,0.9625430703163147,0.9625430703163147,2.999995708465576,0.6000000238418579,0.6000000238418579,0.9892664551734924,12.190567970275879,0.8989429473876953,-2.475020408630371,-2.5076324939727783,-0.6187551021575928,-0.6269081234931946,-0.6269081234931946,-2.527498483657837,-0.6000000238418579,-0.6000000238418579,-0.6187551021575928,25.077232360839844,-0.8044835329055786,1.8063437938690186,1.8107213973999023,0.45158594846725464,0.4526803493499756,0.4526803493499756,1.925702691078186,0.4814256727695465,0.4814256727695465,0.45158594846725464,-18.292997360229492,0.6124427318572998,-1.5178254842758179,-1.5249062776565552,-0.37945637106895447,-0.3812265694141388,-0.3812265694141388,-1.666038990020752,-0.416509747505188,-0.416509747505188,-0.37945637106895447,23.642332077026367,-0.5916086435317993
8,0.16,stop,0.0,0.0,0.0,0.06257247924804688,0.01564311981201172,-2.5880558490753174,-2.610020399093628,-0.6470139622688293,-0.652505099773407,-0.652505099773407,-2.5361127853393555,-0.5386136174201965,0.5386136174201965,-0.5440119504928589,-40.0,-0.04395297169685364,3.8026604652404785,3.8652329444885254,0.9506651163101196,0.9663082361221313,0.9663082361221313,2.985931396484375,0.4000000059604645,-0.4000000059604645,0.7507554292678833,40.0,0.19193921983242035,-2.199496269226074,-2.2292308807373047,-0.5498740673065186,-0.5573077201843262,-0.5573077201843262,-2.109473466873169,0.05475541204214096,-0.05475541204214096,-0.5424922704696655,-40.0,-0.00753968907520175,-0.09597747772932053,-0.10710851848125458,-0.02399436943233013,-0.026777129620313644,-0.026777129620313644,-0.13647304475307465,-0.10144167393445969,0.10144167393445969,-0.02399436943233013,-0.39684078097343445,-0.029885809868574142,1.7031141519546509,1.7153979539871216,0.4257785379886627,0.4288494884967804,0.4288494884967804,1.792020320892334,0.5480438470840454,-0.5480438470840454,0.4257785379886627,-35.674354553222656,0.7005470395088196,-0.0011709555983543396,0.0023837238550186157,-0.0002927388995885849,0.0005959309637546539,0.0005959309637546539,-0.054728150367736816,-0.1641925871372223,0.1641925871372223,-0.1341542899608612,40.0,-0.5761473178863525,-1.7641489505767822,-1.8229821920394897,-0.44103723764419556,-0.45574554800987244,-0.45574554800987244,-1.6448974609375,0.21098801493644714,-0.21098801493644714,-0.2680921256542206,-40.0,0.4359308183193207,0.7214850783348083,0.6975781321525574,0.1803712695837021,0.17439453303813934,0.17439453303813934,0.5953693985939026,-0.30329209566116333,0.30329209566116333,0.021760404109954834,40.0,-0.5150575637817383,3.076214075088501,3.0285708904266357,0.7690535187721252,0.7571427226066589,0.7571427226066589,2.9999992847442627,0.7000000476837158,0.7000000476837158,0.7690535187721252,-13.63074016571045,0.870046854019165,-1.3520207405090332,-1.35124933719635,-0.3380051851272583,-0.3378123342990875,-0.3378123342990875,-1.4695684909820557,-0.5,-0.5,-0.39338377118110657,40.0,-0.6896608471870422,1.1205451488494873,1.13893723487854,0.2801362872123718,0.284734308719635,0.284734308719635,1.2010607719421387,0.381425678730011,0.381425678730011,0.2801362872123718,-28.851350784301758,0.5384408831596375,0.16454872488975525,0.19231411814689636,0.04113718122243881,0.04807852953672409,0.0,-0.018510058522224426,-0.31650975346565247,-0.31650975346565247,0.0,34.50492858886719,-0.4395545423030853
9,0.18,stop,0.0,0.0,0.0,0.06380510330200195,0.01595127582550049,-1.3853315114974976,-1.4317207336425781,-0.3463328778743744,-0.35793018341064453,-0.35793018341064453,-1.5004096031188965,-0.438613623380661,0.438613623380661,-0.3463328778743744,-23.37458610534668,-0.06027810648083687,2.751030445098877,2.814835548400879,0.6877576112747192,0.7037088871002197,0.7037088871002197,2.7745203971862793,0.5,-0.5,0.6877576112747192,37.77212142944336,0.22325170040130615,-1.4137177467346191,-1.4242346286773682,-0.3534294366836548,-0.35605865716934204,-0.35605865716934204,-1.4832932949066162,-0.04524458944797516,0.04524458944797516,-0.3534294366836548,-26.196475982666016,-0.009707150049507618,-0.05326472967863083,-0.05981124937534332,-0.013316182419657707,-0.01495281234383583,-0.01495281234383583,-0.06158556044101715,-0.015396393835544586,0.015396393835544586,-0.013316182419657707,1.2815392017364502,-0.03370439261198044,1.1928154230117798,1.2365288734436035,0.29820385575294495,0.3091322183609009,0.3091322183609009,1.25273597240448,0.4480438530445099,-0.4480438530445099,0.31801146268844604,-40.0,0.6578949093818665,0.6591752767562866,0.6753841042518616,0.16479381918907166,0.1688460260629654,0.1688460260629654,0.5877848863601685,-0.06419258564710617,0.06419258564710617,0.03323841094970703,40.0,-0.4665480852127075,-1.8502779006958008,-1.9061555862426758,-0.4625694751739502,-0.47653889656066895,-0.47653889656066895,-1.8297398090362549,0.11098801344633102,-0.11098801344633102,-0.46256953477859497,-32.784698486328125,0.26538604497909546,1.2572622299194336,1.2315412759780884,0.3143155574798584,0.3078853189945221,0.3078853189945221,1.191072940826416,-0.2032921016216278,0.2032921016216278,0.2134140431880951,40.0,-0.40033045411109924,1.2668499946594238,1.2551971673965454,0.31671249866485596,0.31379929184913635,0.31379929184913635,1.4401649236679077,0.6000000238418579,0.6000000238418579,0.331156849861145,-40.0,0.7298973202705383,-0.5441961884498596,-0.5147303342819214,-0.1360490471124649,-0.12868258357048035,-0.12868258357048035,-0.6367334127426147,-0.4000000059604645,-0.4000000059604645,-0.22348105907440186,40.0,-0.5397330522537231,-0.36272764205932617,-0.3778592050075531,-0.09068191051483154,-0.09446480125188828,0.0,-0.20634880661964417,0.28142568469047546,0.28142568469047546,0.0,-7.098785400390625,0.3735805153846741,0.5901362895965576,0.6036273837089539,0.1475340723991394,0.15090684592723846,0.0,0.5292716026306152,-0.21650975942611694,-0.21650975942611694,0.0,15.941970825195312,-0.28860774636268616
